Цена,Тип квартиры,Станция метро,Минут до метро,Регион,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Ремонт,Ссылка
10000000.0,Вторичное,павшино,12.0,Московская область,2.0,50.0,10.6,6.0,21.0,Евроремонт,https://www.cian.ru/sale/flat/293267112
10300000.0,Вторичное,павшино,18.0,Московская область,2.0,47.0,10.5,16.0,18.0,Дизайнерский,https://www.cian.ru/sale/flat/287498239
10500000.0,Вторичное,красногорская,6.0,Московская область,2.0,47.2,9.0,11.0,12.0,Косметический,https://www.cian.ru/sale/flat/293905065
10700000.0,Вторичное,опалиха,6.0,Московская область,2.0,52.0,12.0,10.0,26.0,Дизайнерский,https://www.cian.ru/sale/flat/293597235
12300000.0,Вторичное,красногорская,7.0,Московская область,2.0,51.0,10.0,3.0,17.0,Евроремонт,https://www.cian.ru/sale/flat/287794403
13900000.0,Вторичное,пенягино,10.0,Московская область,2.0,72.0,12.0,11.0,17.0,Евроремонт,https://www.cian.ru/sale/flat/292992184
13990000.0,Вторичное,павшино,3.0,Московская область,2.0,61.0,10.0,23.0,25.0,Дизайнерский,https://www.cian.ru/sale/flat/292813251
16300000.0,Вторичное,опалиха,6.0,Московская область,2.0,63.6,13.0,2.0,8.0,Дизайнерский,https://www.cian.ru/sale/flat/286573046
17500000.0,Вторичное,мякинино,26.0,Московская область,2.0,91.6,14.3,15.0,25.0,Евроремонт,https://www.cian.ru/sale/flat/292489174
19900000.0,Вторичное,пенягино,13.0,Московская область,2.0,75.0,20.0,20.0,25.0,Дизайнерский,https://www.cian.ru/sale/flat/293131958
22300000.0,Вторичное,мякинино,27.0,Московская область,2.0,101.2,15.2,20.0,21.0,Без ремонта,https://www.cian.ru/sale/flat/291631648
5500000.0,Вторичное,павшино,4.0,Московская область,2.0,40.0,9.9,1.0,3.0,Без ремонта,https://www.cian.ru/sale/flat/293077242
7200000.0,Вторичное,красногорская,14.0,Московская область,2.0,34.49,5.0,12.0,24.0,Без ремонта,https://www.cian.ru/sale/flat/293202162
8800000.0,Вторичное,опалиха,7.0,Московская область,2.0,54.0,8.0,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/293217583
10599999.0,Вторичное,опалиха,4.0,Московская область,2.0,48.6,10.7,7.0,8.0,Евроремонт,https://www.cian.ru/sale/flat/289862937
11000000.0,Вторичное,опалиха,5.0,Московская область,2.0,50.0,10.8,6.0,8.0,Евроремонт,https://www.cian.ru/sale/flat/293909973
11000000.0,Вторичное,мякинино,15.0,Московская область,2.0,43.0,5.0,3.0,19.0,Косметический,https://www.cian.ru/sale/flat/293842459
11000000.0,Вторичное,опалиха,14.0,Московская область,2.0,50.0,10.8,2.0,4.0,Дизайнерский,https://www.cian.ru/sale/flat/293076810
11000000.0,Вторичное,пенягино,15.0,Московская область,2.0,38.8,9.0,18.0,16.0,Евроремонт,https://www.cian.ru/sale/flat/291984661
11250000.0,Вторичное,павшино,13.0,Московская область,2.0,55.0,10.0,8.0,25.0,Евроремонт,https://www.cian.ru/sale/flat/291767478
11600000.0,Вторичное,мякинино,15.0,Московская область,2.0,50.0,9.8,18.0,23.0,Дизайнерский,https://www.cian.ru/sale/flat/291044833
12000000.0,Вторичное,красногорская,9.0,Московская область,2.0,43.57,18.5,8.0,16.0,Дизайнерский,https://www.cian.ru/sale/flat/286383522
12800000.0,Вторичное,пенягино,16.0,Московская область,2.0,40.0,9.9,9.0,16.0,Дизайнерский,https://www.cian.ru/sale/flat/293513105
13900000.0,Вторичное,пенягино,14.0,Московская область,2.0,72.8,12.5,9.0,16.0,Евроремонт,https://www.cian.ru/sale/flat/291688006
13900000.0,Вторичное,павшино,19.0,Московская область,2.0,43.6,15.2,14.0,16.0,Евроремонт,https://www.cian.ru/sale/flat/292714306
14000000.0,Вторичное,павшино,3.0,Московская область,2.0,57.0,10.3,18.0,25.0,Дизайнерский,https://www.cian.ru/sale/flat/291506794
13990000.0,Вторичное,пенягино,11.0,Московская область,2.0,64.0,10.0,14.0,20.0,Евроремонт,https://www.cian.ru/sale/flat/292163712
14300000.0,Вторичное,пенягино,9.0,Московская область,2.0,61.0,12.0,16.0,17.0,Евроремонт,https://www.cian.ru/sale/flat/291624594
15500000.0,Вторичное,павшино,3.0,Московская область,2.0,88.0,15.0,17.0,25.0,Евроремонт,https://www.cian.ru/sale/flat/293346725
15991000.0,Вторичное,волоколамская,15.0,Московская область,2.0,60.0,10.0,23.0,29.0,Евроремонт,https://www.cian.ru/sale/flat/293017463
16400000.0,Вторичное,митино,6.0,Московская область,2.0,72.2,14.7,10.0,18.0,Евроремонт,https://www.cian.ru/sale/flat/293701700
8200000.0,Вторичное,красногорская,15.0,Московская область,2.0,36.94,5.0,19.0,23.0,Без ремонта,https://www.cian.ru/sale/flat/293554921
9600000.0,Вторичное,опалиха,11.0,Московская область,2.0,58.0,15.0,23.0,26.0,Косметический,https://www.cian.ru/sale/flat/286386179
11300000.0,Вторичное,павшино,13.0,Московская область,2.0,57.0,10.0,2.0,5.0,Косметический,https://www.cian.ru/sale/flat/292460972
11500000.0,Вторичное,пенягино,14.0,Московская область,2.0,38.8,9.0,18.0,16.0,Евроремонт,https://www.cian.ru/sale/flat/292773580
11500000.0,Вторичное,строгино,8.0,Московская область,2.0,48.0,10.0,13.0,33.0,Евроремонт,https://www.cian.ru/sale/flat/293747249
11950000.0,Вторичное,пенягино,18.0,Московская область,2.0,44.0,10.0,3.0,16.0,Евроремонт,https://www.cian.ru/sale/flat/292988378
12300000.0,Вторичное,мякинино,20.0,Московская область,2.0,43.5,11.0,19.0,23.0,Дизайнерский,https://www.cian.ru/sale/flat/284452403
12400000.0,Вторичное,красногорская,6.0,Московская область,2.0,57.9,11.4,12.0,17.0,Косметический,https://www.cian.ru/sale/flat/273780651
12400000.0,Вторичное,опалиха,11.0,Московская область,2.0,49.6,9.0,3.0,7.0,Дизайнерский,https://www.cian.ru/sale/flat/290677845
12450000.0,Вторичное,пенягино,16.0,Московская область,2.0,40.4,10.0,8.0,16.0,Дизайнерский,https://www.cian.ru/sale/flat/293111531
13300000.0,Вторичное,опалиха,12.0,Московская область,2.0,73.2,20.8,8.0,9.0,Евроремонт,https://www.cian.ru/sale/flat/292998673
13760000.0,Вторичное,пенягино,16.0,Московская область,2.0,43.0,10.2,20.0,16.0,Дизайнерский,https://www.cian.ru/sale/flat/293475609
13800000.0,Вторичное,аникеевка,7.0,Московская область,2.0,80.0,14.0,13.0,24.0,Евроремонт,https://www.cian.ru/sale/flat/289737928
14500000.0,Вторичное,мякинино,26.0,Московская область,2.0,60.0,14.0,14.0,25.0,Дизайнерский,https://www.cian.ru/sale/flat/292135260
14500000.0,Вторичное,пенягино,6.0,Московская область,2.0,65.0,14.0,10.0,26.0,Евроремонт,https://www.cian.ru/sale/flat/292102175
15399000.0,Вторичное,мякинино,20.0,Московская область,2.0,71.1,15.0,2.0,22.0,Евроремонт,https://www.cian.ru/sale/flat/293718096
15800000.0,Вторичное,мякинино,14.0,Московская область,2.0,82.5,22.0,15.0,24.0,Евроремонт,https://www.cian.ru/sale/flat/291113849
16000000.0,Вторичное,мякинино,16.0,Московская область,2.0,73.2,16.0,20.0,20.0,Косметический,https://www.cian.ru/sale/flat/292202103
5550000.0,Вторичное,опалиха,7.0,Московская область,2.0,41.0,5.0,2.0,2.0,Косметический,https://www.cian.ru/sale/flat/287739734
6500000.0,Вторичное,опалиха,16.0,Московская область,2.0,43.6,6.0,4.0,4.0,Косметический,https://www.cian.ru/sale/flat/291991457
6600000.0,Вторичное,опалиха,4.0,Московская область,2.0,33.3,8.0,2.0,8.0,Косметический,https://www.cian.ru/sale/flat/291765931
6950000.0,Вторичное,красногорская,7.0,Московская область,2.0,45.0,6.0,4.0,5.0,Косметический,https://www.cian.ru/sale/flat/286848605
7350000.0,Вторичное,павшино,11.0,Московская область,2.0,41.6,10.1,4.0,5.0,Косметический,https://www.cian.ru/sale/flat/292347738
7500000.0,Вторичное,опалиха,12.0,Московская область,2.0,42.6,10.2,8.0,12.0,Без ремонта,https://www.cian.ru/sale/flat/291730521
7500000.0,Вторичное,павшино,20.0,Московская область,2.0,47.0,10.0,11.0,25.0,Без ремонта,https://www.cian.ru/sale/flat/291067624
7700000.0,Вторичное,красногорская,4.0,Московская область,2.0,42.0,6.0,5.0,5.0,Косметический,https://www.cian.ru/sale/flat/291020913
7700000.0,Вторичное,митино,8.0,Московская область,2.0,44.6,6.0,1.0,4.0,Косметический,https://www.cian.ru/sale/flat/292457658
7800000.0,Вторичное,опалиха,6.0,Московская область,2.0,38.0,8.0,4.0,26.0,Дизайнерский,https://www.cian.ru/sale/flat/292377597
8000000.0,Вторичное,опалиха,6.0,Московская область,2.0,50.0,10.8,8.0,9.0,Косметический,https://www.cian.ru/sale/flat/290356787
8000000.0,Вторичное,красногорская,13.0,Московская область,2.0,45.0,10.4,4.0,5.0,Евроремонт,https://www.cian.ru/sale/flat/283379641
8300000.0,Вторичное,павшино,5.0,Московская область,2.0,43.8,8.0,9.0,9.0,Косметический,https://www.cian.ru/sale/flat/293741158
8500000.0,Вторичное,красногорская,7.0,Московская область,2.0,47.4,8.9,6.0,12.0,Без ремонта,https://www.cian.ru/sale/flat/291598917
8600000.0,Вторичное,павшино,10.0,Московская область,2.0,42.9,5.9,1.0,5.0,Косметический,https://www.cian.ru/sale/flat/293116219
8600000.0,Вторичное,красногорская,7.0,Московская область,2.0,50.0,21.0,3.0,14.0,Косметический,https://www.cian.ru/sale/flat/293179264
8550000.0,Вторичное,опалиха,2.0,Московская область,2.0,44.0,23.0,1.0,8.0,Без ремонта,https://www.cian.ru/sale/flat/279451517
8700000.0,Вторичное,красногорская,6.0,Московская область,2.0,51.6,9.0,5.0,9.0,Косметический,https://www.cian.ru/sale/flat/292437781
8750000.0,Вторичное,опалиха,5.0,Московская область,2.0,53.4,9.0,2.0,5.0,Косметический,https://www.cian.ru/sale/flat/290850719
8950000.0,Вторичное,опалиха,6.0,Московская область,2.0,48.6,10.0,15.0,26.0,Косметический,https://www.cian.ru/sale/flat/278935987
