const,Количество комнат,Площадь,Цена
1.0,4.0,91.3,49500000.0
1.0,5.0,493.2,817383000.0
1.0,4.0,214.6,86999900.0
1.0,5.0,245.0,275000000.0
1.0,5.0,226.0,145000000.0
1.0,4.0,261.0,340502750.0
1.0,5.0,232.5,71000000.0
1.0,5.0,343.6,377960000.0
1.0,4.0,153.0,46500000.0
1.0,4.0,62.7,18990000.0
1.0,4.0,170.0,79900000.0
1.0,4.0,91.6,25000000.0
1.0,4.0,125.0,76000000.0
1.0,4.0,120.0,85000000.0
1.0,4.0,77.0,16800000.0
1.0,7.0,601.0,320000000.0
1.0,4.0,122.0,71200000.0
1.0,5.0,125.4,39000000.0
1.0,4.0,180.0,204301650.0
1.0,5.0,357.0,110000000.0
1.0,4.0,110.0,60000000.0
1.0,7.0,343.6,205000000.0
1.0,6.0,493.0,856121200.0
1.0,4.0,145.0,69000000.0
1.0,6.0,300.0,210000000.0
1.0,5.0,272.0,299000000.0
1.0,4.0,159.0,185000000.0
1.0,5.0,200.1,179990000.0
1.0,5.0,203.0,193000000.0
1.0,5.0,184.8,230000000.0
1.0,4.0,149.4,71722000.0
1.0,5.0,234.0,200200000.0
1.0,5.0,227.0,95000000.0
1.0,5.0,330.0,180000000.0
1.0,4.0,136.8,59000000.0
1.0,6.0,283.0,700000000.0
1.0,5.0,127.0,29800000.0
1.0,4.0,108.3,24900000.0
1.0,5.0,217.0,63790000.0
1.0,4.0,85.0,19500000.0
1.0,4.0,150.0,120000000.0
1.0,5.0,173.0,225000000.0
1.0,5.0,288.8,243000000.0
1.0,4.0,95.0,22500000.0
1.0,4.0,144.0,56000000.0
1.0,5.0,200.0,125000000.0
1.0,4.0,125.0,120000000.0
1.0,5.0,130.5,25000000.0
1.0,4.0,100.0,35000000.0
1.0,4.0,135.3,54000000.0
1.0,4.0,82.0,16790000.0
1.0,4.0,128.7,117000000.0
1.0,4.0,203.4,130000000.0
1.0,7.0,230.0,246125520.0
1.0,4.0,98.5,19590000.0
1.0,4.0,245.0,389230000.0
1.0,5.0,122.0,33000000.0
1.0,4.0,117.9,75000000.0
1.0,4.0,103.8,37000000.0
1.0,5.0,214.0,130000000.0
1.0,4.0,134.6,110000000.0
1.0,4.0,208.0,445279120.0
1.0,5.0,374.0,895229000.0
1.0,4.0,210.0,299000000.0
1.0,4.0,114.0,37200000.0
1.0,4.0,150.0,130000000.0
1.0,4.0,156.0,58000000.0
1.0,6.0,457.0,972865000.0
1.0,5.0,218.0,115222000.0
1.0,6.0,182.0,98000000.0
1.0,4.0,207.0,450000000.0
1.0,4.0,163.0,195500000.0
1.0,4.0,191.0,105000000.0
1.0,5.0,226.2,92000000.0
1.0,4.0,160.0,78000000.0
1.0,4.0,140.0,97286500.0
1.0,4.0,127.5,92000000.0
1.0,6.0,252.0,205040000.0
1.0,5.0,227.0,75000000.0
1.0,5.0,100.3,23500000.0
1.0,5.0,120.0,47000000.0
1.0,4.0,165.0,130000000.0
1.0,8.0,180.5,64500000.0
1.0,5.0,485.0,424747237.0
1.0,4.0,131.1,85900000.0
1.0,5.0,200.0,80000000.0
1.0,6.0,227.0,190000000.0
1.0,4.0,131.2,118000000.0
1.0,5.0,130.0,39000000.0
1.0,4.0,163.8,214076500.0
1.0,5.0,291.4,128950000.0
1.0,4.0,136.0,130000000.0
1.0,5.0,185.0,203500000.0
1.0,4.0,146.6,40990000.0
1.0,10.0,335.0,185000000.0
1.0,4.0,89.0,28900000.0
1.0,5.0,142.0,40800000.0
1.0,4.0,203.1,140000000.0
1.0,4.0,167.4,149115000.0
1.0,4.0,235.3,476806750.0
1.0,4.0,148.0,90000000.0
1.0,5.0,114.3,21500000.0
1.0,4.0,85.5,83000000.0
1.0,4.0,150.0,73000000.0
1.0,5.0,317.7,200000000.0
1.0,4.0,145.0,64900000.0
1.0,4.0,100.0,45000000.0
1.0,4.0,161.1,194615000.0
1.0,5.0,245.0,250000000.0
1.0,4.0,121.0,71397000.0
1.0,5.0,207.0,80000000.0
1.0,4.0,184.5,70000000.0
1.0,5.0,186.3,110000000.0
1.0,4.0,145.0,88900000.0
1.0,4.0,100.0,57000000.0
1.0,5.0,335.7,277662086.0
1.0,4.0,302.2,120000000.0
1.0,5.0,128.0,78000000.0
1.0,4.0,140.0,153000000.0
1.0,5.0,163.3,68000000.0
1.0,4.0,93.0,37749999.0
1.0,4.0,126.0,49950000.0
1.0,4.0,101.0,34000000.0
1.0,4.0,140.0,150000000.0
1.0,4.0,231.0,130000000.0
1.0,10.0,630.0,1313367750.0
1.0,6.0,483.0,260000000.0
1.0,7.0,357.0,357000000.0
1.0,4.0,97.6,33900000.0
1.0,4.0,101.4,20200000.0
1.0,4.0,116.0,25000000.0
1.0,4.0,115.0,63000000.0
1.0,5.0,319.2,194615000.0
1.0,4.0,660.9,237924000.0
1.0,4.0,329.0,170000000.0
1.0,4.0,199.0,70000000.0
1.0,4.0,105.0,19999999.0
1.0,4.0,94.0,32000000.0
1.0,5.0,185.0,170000000.0
1.0,4.0,100.0,23000000.0
1.0,4.0,107.2,27000000.0
1.0,4.0,136.0,79000000.0
1.0,4.0,137.1,37502220.0
1.0,5.0,317.0,89990000.0
1.0,4.0,110.0,50999999.0
1.0,4.0,96.7,37950000.0
1.0,4.0,105.0,54000000.0
1.0,5.0,177.0,199000000.0
1.0,4.0,98.0,24000000.0
1.0,4.0,163.4,160000000.0
1.0,4.0,163.4,167000000.0
1.0,4.0,165.0,280500000.0
1.0,5.0,220.0,134000000.0
1.0,6.0,460.0,170000000.0
1.0,4.0,107.0,25000000.0
1.0,5.0,380.0,450000000.0
1.0,4.0,180.0,90000000.0
1.0,4.0,232.0,350000000.0
1.0,5.0,224.9,186017882.0
1.0,4.0,137.0,87000000.0
1.0,4.0,124.2,65000000.0
1.0,5.0,102.4,50000000.0
1.0,4.0,94.0,26600000.0
1.0,5.0,346.0,165000000.0
1.0,5.0,209.0,271700000.0
1.0,4.0,185.4,200000000.0
1.0,4.0,162.7,55500000.0
1.0,4.0,120.0,70000000.0
1.0,4.0,164.3,53000000.0
1.0,6.0,228.0,65000000.0
1.0,6.0,283.1,700000000.0
1.0,4.0,99.0,23000000.0
1.0,4.0,187.0,53999999.0
1.0,4.0,166.5,99900000.0
1.0,4.0,149.0,99000000.0
1.0,4.0,165.0,126499750.0
1.0,4.0,101.0,39400000.0
1.0,5.0,88.5,20250000.0
1.0,5.0,252.1,396000000.0
1.0,4.0,140.7,145961250.0
1.0,4.0,155.0,56600000.0
1.0,5.0,208.0,114800000.0
1.0,5.0,153.6,165000000.0
1.0,4.0,134.0,89000000.0
1.0,4.0,185.0,250000000.0
1.0,4.0,129.3,122500000.0
1.0,5.0,229.0,128000000.0
1.0,4.0,87.0,20700000.0
1.0,4.0,221.0,145961250.0
1.0,5.0,203.0,120000000.0
1.0,4.0,116.0,60000000.0
1.0,4.0,115.0,41000000.0
1.0,6.0,188.0,89000000.0
1.0,4.0,162.0,286995175.0
1.0,7.0,362.0,359960050.0
1.0,4.0,134.0,34900000.0
1.0,6.0,232.6,65000000.0
1.0,4.0,200.0,299000000.0
1.0,6.0,161.5,67000000.0
1.0,4.0,163.4,84000000.0
1.0,5.0,219.0,535191250.0
1.0,5.0,124.4,36000000.0
1.0,4.0,110.0,53999999.0
1.0,4.0,98.0,24000000.0
1.0,4.0,195.1,194615000.0
1.0,4.0,166.0,75000000.0
1.0,4.0,105.0,33999999.0
1.0,5.0,250.0,119000000.0
1.0,4.0,366.8,528000000.0
1.0,5.0,198.8,180000000.0
1.0,4.0,220.0,535075750.0
1.0,4.0,240.7,254035000.0
1.0,4.0,104.3,30000000.0
1.0,4.0,82.0,16990000.0
1.0,6.0,222.0,205104600.0
1.0,4.0,149.0,110000000.0
1.0,5.0,310.9,270000000.0
1.0,4.0,80.3,18200000.0
1.0,5.0,195.0,62800000.0
1.0,4.0,178.6,412000000.0
1.0,5.0,183.0,52000000.0
1.0,4.0,123.0,69900000.0
1.0,4.0,273.4,433018375.0
1.0,4.0,95.0,30000000.0
1.0,6.0,409.0,230000000.0
1.0,5.0,175.0,170000000.0
1.0,4.0,233.0,240000000.0
1.0,4.0,270.0,69000000.0
1.0,7.0,485.0,632498750.0
1.0,5.0,251.5,291922500.0
1.0,8.0,348.0,399000000.0
1.0,4.0,201.3,140000000.0
1.0,4.0,105.8,28500000.0
1.0,4.0,97.5,25500000.0
1.0,4.0,227.0,203750000.0
1.0,5.0,550.9,460000000.0
1.0,4.0,161.0,60000000.0
1.0,4.0,95.0,68000000.0
1.0,6.0,375.0,356250000.0
1.0,4.0,85.0,26000000.0
1.0,4.0,150.0,65000000.0
1.0,4.0,115.5,45870000.0
1.0,6.0,347.0,200000000.0
1.0,4.0,80.0,22000000.0
1.0,5.0,305.0,350000000.0
1.0,4.0,138.0,138000000.0
1.0,4.0,160.2,65000000.0
1.0,4.0,105.0,67600000.0
1.0,5.0,120.0,51500000.0
1.0,4.0,271.7,340576250.0
1.0,4.0,188.0,115000000.0
1.0,4.0,109.5,45000000.0
1.0,4.0,128.0,53500000.0
1.0,4.0,85.0,23850000.0
1.0,5.0,207.0,270000000.0
1.0,4.0,210.0,170000000.0
1.0,5.0,103.2,38900000.0
1.0,5.0,94.0,30900000.0
1.0,4.0,153.3,87000000.0
1.0,5.0,115.0,37500000.0
1.0,5.0,552.0,190000000.0
1.0,4.0,175.0,120000000.0
1.0,4.0,153.0,80000000.0
1.0,4.0,175.0,300000000.0
1.0,5.0,233.5,934152000.0
1.0,4.0,230.0,346000000.0
1.0,5.0,245.0,194615000.0
1.0,4.0,116.8,44950000.0
1.0,4.0,132.0,58500000.0
1.0,4.0,204.0,85000000.0
1.0,4.0,164.0,230000000.0
1.0,4.0,110.2,65000000.0
1.0,4.0,114.5,42000000.0
1.0,4.0,90.5,35000000.0
1.0,4.0,186.6,125000000.0
1.0,4.0,177.0,82000000.0
1.0,5.0,396.5,140000000.0
1.0,5.0,252.3,486000000.0
1.0,5.0,146.0,85000000.0
1.0,4.0,114.7,37000000.0
1.0,4.0,136.3,165000000.0
1.0,4.0,103.6,28000000.0
1.0,6.0,693.0,300000000.0
1.0,5.0,297.5,360000000.0
1.0,5.0,131.5,49000000.0
1.0,6.0,357.0,400000000.0
1.0,4.0,229.0,575000000.0
1.0,4.0,165.2,165000000.0
1.0,4.0,111.0,48888888.0
1.0,4.0,213.4,456839251.0
1.0,4.0,340.0,291922500.0
1.0,4.0,160.0,170000000.0
1.0,4.0,249.0,110000000.0
1.0,4.0,153.4,65000000.0
1.0,4.0,107.5,51000000.0
1.0,4.0,93.0,19800000.0
1.0,4.0,164.5,110000000.0
1.0,4.0,95.0,56000000.0
1.0,4.0,88.9,31500000.0
1.0,4.0,90.0,29600000.0
1.0,4.0,160.0,85000000.0
1.0,4.0,192.1,291922500.0
1.0,5.0,201.9,330000000.0
1.0,5.0,198.0,98000000.0
1.0,5.0,260.0,74999999.0
1.0,4.0,116.4,76500000.0
1.0,4.0,157.3,120000000.0
1.0,4.0,137.6,169000000.0
1.0,4.0,88.5,36990000.0
1.0,5.0,250.0,115000000.0
1.0,4.0,95.7,25500000.0
1.0,4.0,91.0,20000000.0
1.0,4.0,179.1,140000000.0
1.0,4.0,129.4,37500000.0
1.0,4.0,185.2,60000000.0
1.0,5.0,235.0,205104600.0
1.0,5.0,414.0,355172375.0
1.0,5.0,320.0,437883750.0
1.0,6.0,228.5,140000000.0
1.0,5.0,185.6,358933050.0
1.0,4.0,134.4,49600000.0
1.0,4.0,150.0,62900000.0
1.0,5.0,206.0,267595625.0
1.0,5.0,350.0,150000000.0
1.0,4.0,112.8,25999999.0
1.0,4.0,124.0,97307500.0
1.0,4.0,195.0,185000000.0
1.0,4.0,122.8,110520000.0
1.0,4.0,160.0,32000000.0
1.0,5.0,205.0,139000000.0
1.0,5.0,202.0,400000000.0
1.0,5.0,193.0,295500000.0
1.0,4.0,175.2,262730250.0
1.0,5.0,119.5,57000000.0
1.0,6.0,584.1,1362011000.0
1.0,4.0,92.1,30990000.0
1.0,5.0,355.0,583845000.0
1.0,6.0,372.0,620000000.0
1.0,4.0,207.9,445065044.0
1.0,4.0,204.6,497727862.0
1.0,4.0,161.6,265500000.0
1.0,5.0,112.1,51000000.0
1.0,4.0,211.0,200000000.0
1.0,4.0,70.3,11500000.0
1.0,5.0,370.0,145000000.0
1.0,4.0,250.0,220000000.0
1.0,4.0,179.5,161550000.0
1.0,4.0,96.0,29799000.0
1.0,5.0,208.0,445279120.0
1.0,5.0,128.0,49000000.0
1.0,4.0,187.0,180000000.0
1.0,6.0,353.8,681152500.0
1.0,4.0,175.2,189000000.0
1.0,5.0,288.8,243000000.0
1.0,6.0,183.0,90088200.0
1.0,5.0,160.0,340576250.0
1.0,4.0,115.0,40000000.0
1.0,4.0,168.0,88200000.0
1.0,4.0,200.0,65000000.0
1.0,4.0,103.0,30900000.0
1.0,4.0,197.0,73000000.0
1.0,4.0,96.0,34200000.0
1.0,6.0,308.0,550000000.0
1.0,4.0,98.0,23500000.0
1.0,5.0,125.5,115000000.0
1.0,4.0,87.4,27600000.0
1.0,4.0,122.0,46799999.0
1.0,6.0,310.0,350000000.0
1.0,6.0,640.0,1264997500.0
1.0,6.0,222.0,130000000.0
1.0,5.0,201.0,102552300.0
1.0,4.0,97.6,39900000.0
1.0,7.0,284.0,156750000.0
1.0,4.0,162.0,69000000.0
1.0,7.0,315.0,220000000.0
1.0,0.0,20.2,7500000.0
1.0,0.0,30.1,19500000.0
1.0,0.0,29.9,17950000.0
1.0,0.0,12.9,4800000.0
1.0,0.0,16.5,6300000.0
1.0,0.0,20.0,6409260.0
1.0,0.0,19.2,6448147.0
1.0,0.0,10.5,4644497.0
1.0,0.0,16.8,5758553.0
1.0,0.0,20.1,6548801.0
1.0,0.0,40.3,18175000.0
1.0,0.0,23.3,8477000.0
1.0,0.0,21.9,7555500.0
1.0,0.0,15.6,6723872.0
1.0,0.0,18.0,4550000.0
1.0,0.0,31.5,11352621.0
1.0,0.0,21.5,9061253.0
1.0,0.0,38.8,11426600.0
1.0,0.0,33.9,10118827.0
1.0,0.0,27.9,7950000.0
1.0,0.0,13.8,6250000.0
1.0,0.0,23.7,8600000.0
1.0,0.0,17.3,6940000.0
1.0,0.0,23.2,11650000.0
1.0,0.0,22.0,7480000.0
1.0,0.0,20.6,6870000.0
1.0,0.0,19.3,6850000.0
1.0,0.0,15.4,7700000.0
1.0,0.0,28.6,8557695.0
1.0,0.0,20.0,6000000.0
1.0,0.0,19.5,6825000.0
1.0,0.0,244.4,75500000.0
1.0,0.0,21.4,5699999.0
1.0,0.0,19.0,6450000.0
1.0,0.0,33.2,18500000.0
1.0,0.0,17.0,4300000.0
1.0,0.0,19.0,13000000.0
1.0,0.0,14.3,11800000.0
1.0,0.0,18.9,6850000.0
1.0,0.0,14.7,4090000.0
1.0,0.0,13.9,4290000.0
1.0,0.0,25.2,6050000.0
1.0,0.0,22.2,5602490.0
1.0,0.0,13.8,3990000.0
1.0,0.0,20.2,7890000.0
1.0,0.0,10.4,3390000.0
1.0,0.0,15.8,8800000.0
1.0,0.0,16.6,4980000.0
1.0,0.0,21.8,6000000.0
1.0,0.0,12.5,3870000.0
1.0,0.0,13.8,3990000.0
1.0,0.0,11.3,3702000.0
1.0,0.0,27.6,13600000.0
1.0,0.0,95.0,95000000.0
1.0,0.0,18.0,6500000.0
1.0,0.0,26.2,8900000.0
1.0,0.0,15.3,5900000.0
1.0,0.0,18.4,8471617.0
1.0,0.0,21.6,9700000.0
1.0,0.0,19.1,6200000.0
1.0,0.0,17.7,5150000.0
1.0,0.0,16.6,5143000.0
1.0,0.0,13.4,5000000.0
1.0,0.0,25.5,8000000.0
1.0,0.0,26.3,15517000.0
1.0,0.0,15.0,5200000.0
1.0,0.0,19.0,7900000.0
1.0,0.0,23.1,16000000.0
1.0,0.0,15.7,6800000.0
1.0,0.0,15.9,6238552.0
1.0,0.0,35.0,11950000.0
1.0,0.0,13.0,4430000.0
1.0,0.0,18.5,10175000.0
1.0,0.0,29.0,12450000.0
1.0,0.0,17.1,3950000.0
1.0,0.0,16.0,4300000.0
1.0,0.0,16.0,4500000.0
1.0,0.0,15.1,6200000.0
1.0,0.0,17.6,6150000.0
1.0,0.0,22.4,6900000.0
1.0,0.0,22.5,7899000.0
1.0,0.0,15.6,6460241.0
1.0,0.0,18.5,6633909.0
1.0,0.0,15.7,5900291.0
1.0,0.0,20.2,6437856.0
1.0,0.0,17.0,4150000.0
1.0,0.0,24.0,5250000.0
1.0,0.0,22.0,4950000.0
1.0,0.0,17.0,4150000.0
1.0,0.0,25.1,7490000.0
1.0,0.0,22.5,8150000.0
1.0,0.0,16.8,4390000.0
1.0,0.0,14.1,3590000.0
1.0,0.0,22.5,8699000.0
1.0,0.0,14.0,6300000.0
1.0,0.0,16.6,5929687.0
1.0,0.0,28.6,8557695.0
1.0,0.0,42.6,12950400.0
1.0,0.0,31.7,9335650.0
1.0,0.0,46.2,14044800.0
1.0,0.0,44.1,13406400.0
1.0,0.0,24.8,8746490.0
1.0,0.0,31.0,9600000.0
1.0,0.0,22.3,7864789.0
1.0,0.0,16.5,7143486.0
1.0,0.0,20.6,7850000.0
1.0,0.0,24.1,8427130.0
1.0,0.0,23.6,8174376.0
1.0,0.0,22.6,7826473.0
1.0,0.0,9.8,7200000.0
1.0,0.0,20.0,5700000.0
1.0,0.0,19.7,9300000.0
1.0,0.0,26.7,11000000.0
1.0,0.0,25.9,16500000.0
1.0,0.0,22.6,8200000.0
1.0,0.0,34.0,16900000.0
1.0,0.0,25.0,15500000.0
1.0,0.0,22.5,7990000.0
1.0,0.0,21.2,7716800.0
1.0,0.0,15.6,6318000.0
1.0,0.0,27.0,7650000.0
1.0,0.0,25.0,18750000.0
1.0,0.0,27.8,18000000.0
1.0,0.0,25.1,7198354.0
1.0,0.0,19.2,6347750.0
1.0,0.0,20.0,6307760.0
1.0,0.0,24.1,11230000.0
1.0,0.0,19.5,5200000.0
1.0,0.0,27.9,10600000.0
1.0,0.0,21.5,8200000.0
1.0,0.0,20.0,13200000.0
1.0,0.0,15.5,5250000.0
1.0,0.0,17.1,6950000.0
1.0,0.0,19.9,10880000.0
1.0,0.0,23.4,8250000.0
1.0,0.0,30.0,7900000.0
1.0,0.0,18.2,5950000.0
1.0,0.0,17.3,8200000.0
1.0,0.0,28.8,11495000.0
1.0,0.0,27.6,13200000.0
1.0,0.0,28.0,7700000.0
1.0,0.0,24.4,8300000.0
1.0,0.0,16.5,8500000.0
1.0,0.0,13.0,7000000.0
1.0,0.0,19.6,8250000.0
1.0,0.0,15.6,4400000.0
1.0,0.0,25.6,11900000.0
1.0,0.0,14.0,5100000.0
1.0,0.0,18.0,4000000.0
1.0,0.0,23.9,5260000.0
1.0,0.0,49.8,15500000.0
1.0,0.0,22.8,10300000.0
1.0,0.0,17.0,4900000.0
1.0,0.0,13.0,4200000.0
1.0,0.0,27.0,7890000.0
1.0,0.0,15.7,2950000.0
1.0,0.0,148.6,120855915.0
1.0,0.0,20.0,7900000.0
1.0,0.0,11.0,2600000.0
1.0,0.0,12.2,2800000.0
1.0,0.0,30.0,9500000.0
1.0,0.0,15.0,3200000.0
1.0,0.0,15.0,3110000.0
1.0,0.0,11.0,5450000.0
1.0,0.0,18.0,3700000.0
1.0,0.0,26.2,7890000.0
1.0,0.0,15.2,5400000.0
1.0,0.0,11.5,3650000.0
1.0,0.0,14.2,3750000.0
1.0,0.0,28.9,11200000.0
1.0,0.0,20.0,4660000.0
1.0,0.0,19.8,7750000.0
1.0,0.0,19.2,3390000.0
1.0,0.0,21.2,8400000.0
1.0,0.0,32.0,10750000.0
1.0,0.0,30.0,8260000.0
1.0,0.0,15.3,7900000.0
1.0,0.0,21.9,7646000.0
1.0,0.0,21.5,7600000.0
1.0,0.0,30.0,13290000.0
1.0,0.0,20.0,5700000.0
1.0,0.0,18.4,7800000.0
1.0,0.0,12.5,3550000.0
1.0,0.0,24.4,4790000.0
1.0,0.0,17.2,3990000.0
1.0,0.0,35.7,10500000.0
1.0,0.0,20.4,5150000.0
1.0,0.0,27.0,8150000.0
1.0,0.0,25.5,7190000.0
1.0,0.0,29.5,9689000.0
1.0,0.0,10.7,3050000.0
1.0,0.0,13.0,4200000.0
1.0,0.0,20.0,4800000.0
1.0,0.0,18.0,4500000.0
1.0,0.0,30.5,15200000.0
1.0,0.0,9.2,3150000.0
1.0,0.0,9.0,2850000.0
1.0,0.0,25.0,7290000.0
1.0,0.0,29.1,13000000.0
1.0,0.0,15.6,4400000.0
1.0,0.0,28.1,7890000.0
1.0,0.0,34.1,12500000.0
1.0,0.0,10.5,3550000.0
1.0,0.0,17.8,6550000.0
1.0,0.0,14.0,5500000.0
1.0,0.0,27.0,11900000.0
1.0,0.0,19.8,8000000.0
1.0,0.0,16.3,4650000.0
1.0,0.0,32.0,14050000.0
1.0,0.0,19.3,4650000.0
1.0,0.0,29.5,10900000.0
1.0,0.0,15.1,3850000.0
1.0,0.0,22.7,5400000.0
1.0,0.0,22.1,7900000.0
1.0,0.0,23.8,8290000.0
1.0,0.0,23.6,6850000.0
1.0,0.0,15.9,8250000.0
1.0,0.0,12.3,5600000.0
1.0,0.0,14.5,4150000.0
1.0,0.0,14.5,4000000.0
1.0,0.0,24.6,7600000.0
1.0,0.0,19.0,4890000.0
1.0,0.0,23.0,7990000.0
1.0,0.0,28.3,13900000.0
1.0,0.0,16.8,5500000.0
1.0,0.0,25.2,13503400.0
1.0,0.0,22.5,5990000.0
1.0,0.0,24.2,6450000.0
1.0,0.0,24.5,6950000.0
1.0,0.0,29.0,8200000.0
1.0,0.0,25.4,7350000.0
1.0,0.0,11.6,3900000.0
1.0,0.0,29.3,9200000.0
1.0,0.0,10.7,3100000.0
1.0,0.0,21.4,9000000.0
1.0,0.0,16.2,4850000.0
1.0,0.0,17.5,4250000.0
1.0,0.0,33.4,22000000.0
1.0,0.0,24.0,9900000.0
1.0,0.0,17.0,6300000.0
1.0,0.0,13.0,4200000.0
1.0,0.0,21.0,8350000.0
1.0,0.0,19.6,6100000.0
1.0,0.0,29.0,13800000.0
1.0,0.0,33.6,15900000.0
1.0,0.0,29.3,14500000.0
1.0,0.0,30.0,15900000.0
1.0,0.0,20.7,6100000.0
1.0,0.0,16.0,7200000.0
1.0,0.0,19.1,9500000.0
1.0,0.0,18.7,5600000.0
1.0,0.0,19.2,5900000.0
1.0,0.0,21.4,7400000.0
1.0,0.0,14.2,4300000.0
1.0,0.0,18.9,13200000.0
1.0,0.0,12.5,4150000.0
1.0,0.0,25.4,9400000.0
1.0,0.0,21.7,7050000.0
1.0,0.0,11.7,3800000.0
1.0,0.0,25.0,11900000.0
1.0,0.0,17.1,6100000.0
1.0,0.0,18.0,4850000.0
1.0,0.0,10.5,3150000.0
1.0,0.0,12.0,3550000.0
1.0,0.0,17.0,4900000.0
1.0,0.0,20.5,4250000.0
1.0,0.0,16.9,3950000.0
1.0,0.0,19.0,4550000.0
1.0,0.0,23.0,6500000.0
1.0,0.0,19.2,7800000.0
1.0,0.0,19.5,4700000.0
1.0,0.0,10.0,3500000.0
1.0,0.0,20.5,7000000.0
1.0,0.0,14.0,3950000.0
1.0,0.0,26.3,15400000.0
1.0,0.0,24.7,8400000.0
1.0,0.0,28.8,12750000.0
1.0,0.0,11.7,3450000.0
1.0,0.0,14.0,4200000.0
1.0,0.0,18.6,5850000.0
1.0,0.0,19.6,7490000.0
1.0,0.0,18.5,9200000.0
1.0,0.0,10.2,3250000.0
1.0,0.0,22.8,6350000.0
1.0,0.0,25.2,8990000.0
1.0,0.0,11.5,3650000.0
1.0,0.0,19.2,4700000.0
1.0,0.0,20.0,6000000.0
1.0,0.0,18.4,6600000.0
1.0,0.0,20.3,7800000.0
1.0,0.0,22.4,9300000.0
1.0,0.0,24.2,6350000.0
1.0,0.0,14.2,5050000.0
1.0,0.0,27.5,5900000.0
1.0,0.0,19.6,8700000.0
1.0,0.0,17.2,4200000.0
1.0,0.0,10.5,3200000.0
1.0,0.0,29.0,12200000.0
1.0,0.0,13.4,3600000.0
1.0,0.0,18.0,4450000.0
1.0,0.0,20.0,9100000.0
1.0,0.0,10.2,3500000.0
1.0,0.0,18.7,13000000.0
1.0,0.0,15.0,17100000.0
1.0,0.0,32.9,16500000.0
1.0,0.0,13.0,3350000.0
1.0,0.0,19.7,8150000.0
1.0,0.0,14.0,3760000.0
1.0,0.0,10.6,3950000.0
1.0,0.0,23.2,8300000.0
1.0,0.0,11.0,3850000.0
1.0,0.0,22.5,4750000.0
1.0,0.0,21.4,7299000.0
1.0,0.0,19.2,3390000.0
1.0,0.0,24.6,12200000.0
1.0,0.0,25.2,11000000.0
1.0,0.0,26.0,13000000.0
1.0,0.0,25.0,7100000.0
1.0,0.0,24.0,8400000.0
1.0,0.0,17.0,6150000.0
1.0,0.0,17.0,4590000.0
1.0,0.0,16.9,4500000.0
1.0,0.0,38.0,10900000.0
1.0,0.0,16.8,4500000.0
1.0,0.0,16.9,4500000.0
1.0,0.0,14.4,5454565.0
1.0,0.0,17.0,8418000.0
1.0,0.0,15.1,4650000.0
1.0,0.0,19.6,5793800.0
1.0,0.0,9.3,3600000.0
1.0,0.0,12.5,5679000.0
1.0,0.0,20.5,5120000.0
1.0,0.0,14.6,11900000.0
1.0,0.0,34.8,17000000.0
1.0,0.0,13.2,10700000.0
1.0,0.0,27.8,11500000.0
1.0,0.0,10.5,5300000.0
1.0,0.0,22.5,6500000.0
1.0,0.0,30.4,7189000.0
1.0,0.0,23.0,8100000.0
1.0,0.0,35.1,16000000.0
1.0,0.0,19.3,11999000.0
1.0,0.0,16.0,8250000.0
1.0,0.0,36.0,8000000.0
1.0,0.0,13.3,6850000.0
1.0,0.0,10.0,3300000.0
1.0,0.0,20.5,6650000.0
1.0,0.0,10.3,3500000.0
1.0,0.0,11.4,3851000.0
1.0,0.0,11.8,3651000.0
1.0,0.0,15.5,3550000.0
1.0,0.0,13.0,3690000.0
1.0,0.0,11.7,3150000.0
1.0,0.0,18.2,4900000.0
1.0,0.0,20.5,5100000.0
1.0,0.0,10.8,3550000.0
1.0,0.0,14.5,5050000.0
1.0,0.0,21.0,6650000.0
1.0,0.0,19.5,5070000.0
1.0,0.0,20.8,5200000.0
1.0,0.0,20.3,5309075.0
1.0,0.0,19.8,4950000.0
1.0,0.0,20.6,5150000.0
1.0,0.0,25.1,6760000.0
1.0,0.0,20.7,6600000.0
1.0,0.0,16.5,4800000.0
1.0,0.0,21.0,4350000.0
1.0,0.0,11.5,3700000.0
1.0,0.0,11.5,3950000.0
1.0,0.0,11.5,3750000.0
1.0,0.0,15.3,4200000.0
1.0,0.0,22.5,13500000.0
1.0,0.0,20.0,4800000.0
1.0,0.0,10.0,4000000.0
1.0,0.0,22.0,14500000.0
1.0,0.0,24.0,20900000.0
1.0,0.0,15.3,3600000.0
1.0,0.0,12.5,5600000.0
1.0,0.0,24.6,7000000.0
1.0,0.0,16.1,4490000.0
1.0,0.0,18.0,4990000.0
1.0,0.0,46.0,31000000.0
1.0,0.0,26.9,12643000.0
1.0,0.0,18.6,6417000.0
1.0,0.0,27.3,12200000.0
1.0,0.0,13.2,6850000.0
1.0,0.0,15.4,6340000.0
1.0,0.0,28.6,9200000.0
1.0,0.0,22.7,8800000.0
1.0,0.0,36.0,7200000.0
1.0,0.0,20.6,10999999.0
1.0,0.0,19.5,4891000.0
1.0,0.0,10.5,3500000.0
1.0,0.0,16.0,4900000.0
1.0,0.0,23.0,11800000.0
1.0,0.0,14.7,7700000.0
1.0,0.0,18.3,7900000.0
1.0,0.0,18.0,10900000.0
1.0,0.0,35.5,10500000.0
1.0,0.0,27.0,9000000.0
1.0,0.0,20.0,8400000.0
