,const,Количество комнат,Площадь,Цена
17966,1.0,0.0,26.83,2927640.0
17967,1.0,2.0,52.27,4760435.0
17968,1.0,0.0,23.89,2657900.0
17969,1.0,2.0,52.19,4857575.0
17970,1.0,0.0,17.19,1972470.0
17971,1.0,0.0,27.61,2998075.0
17972,1.0,0.0,23.75,2583125.0
17973,1.0,0.0,27.61,2998075.0
17974,1.0,0.0,26.6,2902800.0
17975,1.0,2.0,52.04,4869720.0
17976,1.0,2.0,52.04,4843700.0
17977,1.0,0.0,23.76,2631720.0
17978,1.0,0.0,23.69,2624055.0
17979,1.0,0.0,23.69,2635900.0
17980,1.0,0.0,23.76,2643600.0
17981,1.0,0.0,26.6,2902800.0
17982,1.0,0.0,23.75,2583125.0
17983,1.0,0.0,26.95,2886700.0
17984,1.0,0.0,24.08,2630640.0
17985,1.0,2.0,52.27,4786570.0
17986,1.0,0.0,23.75,2606875.0
17987,1.0,0.0,23.75,2595000.0
17988,1.0,0.0,26.95,2886700.0
17989,1.0,0.0,26.95,2886700.0
17990,1.0,0.0,17.3,1984900.0
17991,1.0,2.0,47.71,4562450.0
17992,1.0,0.0,24.01,2671100.0
17993,1.0,0.0,27.96,3035700.0
17994,1.0,0.0,24.08,2666760.0
17995,1.0,0.0,17.3,1941650.0
17996,1.0,0.0,17.3,1941650.0
17997,1.0,0.0,24.08,2606560.0
17998,1.0,2.0,52.27,4760435.0
17999,1.0,0.0,26.95,2886700.0
18000,1.0,2.0,47.71,4490885.0
18001,1.0,0.0,24.01,2623080.0
18002,1.0,2.0,47.71,4562450.0
18003,1.0,0.0,24.08,2678800.0
18004,1.0,0.0,23.56,2621600.0
18005,1.0,0.0,26.84,2928720.0
18006,1.0,2.0,52.19,4857575.0
18007,1.0,0.0,16.97,1939125.0
18008,1.0,0.0,26.6,2902800.0
18009,1.0,0.0,23.76,2643600.0
18010,1.0,0.0,27.61,2998075.0
18011,1.0,0.0,23.43,2595585.0
18012,1.0,0.0,23.69,2635900.0
18013,1.0,0.0,16.97,1939125.0
18014,1.0,0.0,23.69,2635900.0
18015,1.0,0.0,27.61,2998075.0
18016,1.0,2.0,47.5,4542500.0
18017,1.0,0.0,26.6,2902800.0
18018,1.0,0.0,27.61,2998075.0
18019,1.0,0.0,16.97,1939125.0
18020,1.0,0.0,23.69,2635900.0
18021,1.0,0.0,26.6,2902800.0
18022,1.0,2.0,73.9,10500000.0
18023,1.0,1.0,42.7,7036785.0
18024,1.0,1.0,62.7,9044922.0
18025,1.0,0.0,23.2,6106240.0
18026,1.0,2.0,32.1,7845240.0
18027,1.0,2.0,61.3,11401800.0
18028,1.0,1.0,33.9,7847850.0
18029,1.0,2.0,47.4,9968220.0
18030,1.0,3.0,71.7,13443750.0
18031,1.0,2.0,54.7,11229910.0
18032,1.0,2.0,59.8,11373960.0
18033,1.0,3.0,51.2,6317566.0
18034,1.0,2.0,54.83,7095854.0
18035,1.0,1.0,37.16,5027705.0
18036,1.0,1.0,35.43,4708589.0
18037,1.0,2.0,34.24,4911594.0
18038,1.0,2.0,41.1,5824989.0
18039,1.0,4.0,75.75,7801353.0
18040,1.0,2.0,42.48,5406028.0
18041,1.0,2.0,58.56,6745229.0
18042,1.0,1.0,35.52,5065144.0
18043,1.0,2.0,42.86,6613054.0
18044,1.0,3.0,55.53,7222592.0
18045,1.0,3.0,74.65,8498974.0
18046,1.0,0.0,29.65,4261259.0
18047,1.0,2.0,66.7,16308150.0
18048,1.0,3.0,94.4,21192800.0
18049,1.0,2.0,37.7,6179030.0
18050,1.0,1.0,35.8,7117040.0
18051,1.0,0.0,23.4,5625360.0
18052,1.0,2.0,56.3,8050900.0
18053,1.0,2.0,50.8,9977120.0
18054,1.0,1.0,35.6,8693520.0
18055,1.0,0.0,21.5,5740500.0
18056,1.0,1.0,35.6,8693520.0
18057,1.0,2.0,61.4,10769560.0
18058,1.0,0.0,21.5,5996350.0
18059,1.0,1.0,33.88,4714351.0
18060,1.0,2.0,33.5,4463169.0
18061,1.0,3.0,58.44,7096683.0
18062,1.0,2.0,31.97,5212751.0
18063,1.0,0.0,27.33,5685050.0
18064,1.0,3.0,51.5,6107132.0
18065,1.0,2.0,48.1,8000000.0
18066,1.0,1.0,35.5,8600000.0
18067,1.0,2.0,42.7,4950000.0
18068,1.0,1.0,33.88,5385108.0
18069,1.0,2.0,46.36,6509421.0
18070,1.0,2.0,31.97,4794648.0
18071,1.0,2.0,31.73,4532382.0
18072,1.0,2.0,49.91,8010831.0
18073,1.0,3.0,51.39,6076514.0
18074,1.0,1.0,34.45,5765367.0
18075,1.0,3.0,51.39,7157657.0
18076,1.0,3.0,77.91,9913716.0
18077,1.0,3.0,59.14,7446732.0
18078,1.0,2.0,40.59,5163014.0
18079,1.0,3.0,59.14,6783182.0
18080,1.0,3.0,77.14,7468995.0
18081,1.0,3.0,59.14,7932331.0
18082,1.0,2.0,33.81,4831721.0
18083,1.0,1.0,35.43,4797519.0
18084,1.0,2.0,33.84,5223838.0
18085,1.0,3.0,53.79,7424678.0
18086,1.0,4.0,86.46,9733322.0
18087,1.0,2.0,39.71,5663956.0
18088,1.0,3.0,51.39,6340505.0
18089,1.0,2.0,36.24,5510713.0
18090,1.0,2.0,53.37,7276594.0
18091,1.0,2.0,33.81,5202075.0
18092,1.0,2.0,35.61,5182812.0
18093,1.0,0.0,21.31,4024893.0
18094,1.0,2.0,33.81,4808831.0
18095,1.0,3.0,51.1,7173773.0
18096,1.0,0.0,24.97,4563866.0
18097,1.0,2.0,33.81,5187469.0
18098,1.0,2.0,39.71,5636913.0
18099,1.0,0.0,22.19,4229521.0
18100,1.0,2.0,50.63,6813876.0
18101,1.0,2.0,35.61,5325038.0
18102,1.0,2.0,40.3,5991340.0
18103,1.0,3.0,77.15,7866143.0
18104,1.0,1.0,35.41,4963033.0
18105,1.0,2.0,56.09,7270291.0
18106,1.0,2.0,35.61,4950029.0
18107,1.0,2.0,47.93,6491081.0
18108,1.0,2.0,42.23,5838315.0
18109,1.0,2.0,39.71,5647714.0
18110,1.0,3.0,77.91,9962332.0
18111,1.0,2.0,52.7,6861829.0
18112,1.0,3.0,58.81,7945149.0
18113,1.0,2.0,44.4,6167139.0
18114,1.0,3.0,58.3,7775057.0
18115,1.0,0.0,22.87,4232540.0
18116,1.0,2.0,35.27,5339848.0
18117,1.0,0.0,22.87,4212300.0
18118,1.0,2.0,35.27,5248005.0
18119,1.0,2.0,33.84,4959717.0
18120,1.0,2.0,46.25,5969751.0
18121,1.0,2.0,46.25,6189531.0
18122,1.0,3.0,54.43,7695069.0
18123,1.0,2.0,46.25,6207152.0
18124,1.0,2.0,46.25,5702472.0
18125,1.0,2.0,37.1,5342202.0
18126,1.0,2.0,45.04,6419506.0
18127,1.0,4.0,87.1,10136423.0
18128,1.0,3.0,53.45,6290410.0
18129,1.0,2.0,37.74,5514179.0
18130,1.0,3.0,53.79,6208862.0
18131,1.0,3.0,52.81,7170553.0
18132,1.0,0.0,26.66,4776949.0
18133,1.0,2.0,37.1,5461627.0
18134,1.0,3.0,58.3,7824029.0
18135,1.0,2.0,33.84,5263600.0
18136,1.0,2.0,46.25,6195173.0
18137,1.0,2.0,33.61,5291219.0
18138,1.0,1.0,31.43,4556654.0
18139,1.0,2.0,33.35,4873668.0
18140,1.0,2.0,39.84,5718136.0
18141,1.0,2.0,33.5,4423037.0
18142,1.0,2.0,42.32,5812235.0
18143,1.0,2.0,42.32,5866659.0
18144,1.0,0.0,25.38,4513422.0
18145,1.0,2.0,35.68,4788494.0
18146,1.0,2.0,42.32,5338124.0
18147,1.0,2.0,39.84,5870245.0
18148,1.0,2.0,35.68,4710855.0
18149,1.0,1.0,35.48,5496815.0
18150,1.0,2.0,35.68,5144474.0
18151,1.0,4.0,86.63,9990648.0
18152,1.0,2.0,33.88,5053101.0
18153,1.0,2.0,37.16,5006215.0
18154,1.0,3.0,56.29,6598514.0
18155,1.0,3.0,51.2,6160894.0
18156,1.0,3.0,51.2,6215166.0
18157,1.0,2.0,54.83,7116415.0
18158,1.0,1.0,33.6,9300000.0
18159,1.0,1.0,41.9,6498690.0
18160,1.0,1.0,42.2,6545220.0
18161,1.0,2.0,49.7,7589746.0
18162,1.0,2.0,48.25,7838206.0
18163,1.0,2.0,44.9,7293614.0
18164,1.0,2.0,48.44,7869314.0
18165,1.0,2.0,44.95,7302502.0
18166,1.0,2.0,44.95,7302502.0
18167,1.0,1.0,37.5,7312500.0
18168,1.0,2.0,60.29,10369880.0
18169,1.0,2.0,61.64,10602080.0
18170,1.0,0.0,28.61,5836440.0
18171,1.0,0.0,28.61,5950880.0
18172,1.0,1.0,44.56,8689200.0
18173,1.0,1.0,44.56,8689200.0
18174,1.0,0.0,28.61,5950880.0
18175,1.0,0.0,28.61,5950880.0
18176,1.0,0.0,28.68,5736000.0
18177,1.0,0.0,28.68,5736000.0
18178,1.0,1.0,43.95,8218650.0
18179,1.0,1.0,44.08,8419280.0
18180,1.0,1.0,43.95,8394450.0
18181,1.0,2.0,62.41,10734520.0
18182,1.0,0.0,28.68,5850720.0
18183,1.0,0.0,28.61,5722000.0
18184,1.0,3.0,89.7,14531400.0
18185,1.0,2.0,61.64,10478800.0
18186,1.0,1.0,38.52,7434360.0
18187,1.0,3.0,89.7,14531400.0
18188,1.0,2.0,70.07,11911900.0
18189,1.0,0.0,31.1,6344400.0
18190,1.0,3.0,81.0,13122000.0
18191,1.0,3.0,87.23,14131260.0
18192,1.0,3.0,87.23,14131260.0
18193,1.0,2.0,67.35,11449500.0
18194,1.0,2.0,56.31,9854250.0
18195,1.0,2.0,67.2,11424000.0
18196,1.0,1.0,46.17,8818470.0
18197,1.0,2.0,60.49,10404280.0
18198,1.0,2.0,67.35,11786250.0
18199,1.0,2.0,63.65,11138750.0
18200,1.0,2.0,67.2,11760000.0
18201,1.0,1.0,46.17,9003150.0
18202,1.0,0.0,28.68,5736000.0
18203,1.0,1.0,43.95,8218650.0
18204,1.0,2.0,62.41,10609700.0
18205,1.0,1.0,43.95,8218650.0
18206,1.0,1.0,44.08,8242960.0
18207,1.0,1.0,36.9,7195500.0
18208,1.0,1.0,43.95,8394450.0
18209,1.0,1.0,36.9,7195500.0
18210,1.0,1.0,36.9,7195500.0
18211,1.0,2.0,60.29,10249300.0
18212,1.0,1.0,36.15,6976950.0
18213,1.0,0.0,28.29,5658000.0
18214,1.0,3.0,71.3,11693200.0
18215,1.0,2.0,66.18,11581500.0
18216,1.0,2.0,62.22,10577400.0
18217,1.0,1.0,44.79,8375730.0
18218,1.0,1.0,42.81,8005470.0
18219,1.0,1.0,44.79,8375730.0
18220,1.0,0.0,28.49,5811960.0
18221,1.0,1.0,42.81,8176710.0
18222,1.0,3.0,89.34,14473080.0
18223,1.0,1.0,40.16,7750880.0
18224,1.0,2.0,61.12,10390400.0
18225,1.0,2.0,71.71,12190700.0
18226,1.0,2.0,61.12,10390400.0
18227,1.0,2.0,71.71,12190700.0
18228,1.0,2.0,61.12,10390400.0
18229,1.0,3.0,84.4,13757200.0
18230,1.0,1.0,32.78,6687120.0
18231,1.0,1.0,40.16,7831200.0
18232,1.0,2.0,70.7,12160400.0
18233,1.0,1.0,40.16,7991840.0
18234,1.0,2.0,64.45,10956500.0
18235,1.0,1.0,45.27,8465490.0
18236,1.0,2.0,64.45,10956500.0
18237,1.0,1.0,45.27,8465490.0
18238,1.0,2.0,64.45,11278750.0
18239,1.0,1.0,42.81,8005470.0
18240,1.0,1.0,42.81,8005470.0
18241,1.0,1.0,42.81,8176710.0
18242,1.0,1.0,44.04,8411640.0
18243,1.0,1.0,37.4,7218200.0
18244,1.0,0.0,24.01,2695110.0
18245,1.0,2.0,47.71,4920275.0
18246,1.0,2.0,52.27,5283135.0
18247,1.0,0.0,27.96,3077640.0
18248,1.0,2.0,52.27,5335405.0
18249,1.0,0.0,23.75,2690000.0
18250,1.0,0.0,24.01,2707115.0
18251,1.0,0.0,24.08,2714920.0
18252,1.0,0.0,27.96,3105600.0
18253,1.0,0.0,24.01,2755135.0
18254,1.0,0.0,24.01,2743130.0
18255,1.0,2.0,47.71,5039550.0
18256,1.0,0.0,24.08,2763080.0
18257,1.0,0.0,23.82,2721660.0
18258,1.0,0.0,26.83,3021545.0
18259,1.0,2.0,52.19,5405570.0
18260,1.0,2.0,52.19,5379475.0
18261,1.0,0.0,27.85,3121350.0
18262,1.0,2.0,47.68,5036400.0
18263,1.0,0.0,23.56,2692280.0
18264,1.0,2.0,47.5,5017500.0
18265,1.0,0.0,23.76,2714880.0
18266,1.0,0.0,23.43,2689305.0
18267,1.0,0.0,26.6,2995900.0
18268,1.0,0.0,23.76,2726760.0
18269,1.0,2.0,47.5,4993750.0
18270,1.0,0.0,23.69,2718815.0
18271,1.0,0.0,27.61,3094710.0
18272,1.0,0.0,23.69,2706970.0
18273,1.0,2.0,47.5,4993750.0
18274,1.0,0.0,27.61,3094710.0
18275,1.0,2.0,47.5,4993750.0
18276,1.0,0.0,23.76,2643600.0
18277,1.0,0.0,26.95,2954075.0
18278,1.0,2.0,47.68,5036400.0
18279,1.0,0.0,26.83,3021545.0
18280,1.0,0.0,26.83,3021545.0
18281,1.0,0.0,23.56,2692280.0
18282,1.0,0.0,27.85,3121350.0
18283,1.0,2.0,47.68,5012560.0
18284,1.0,0.0,27.61,3094710.0
18285,1.0,0.0,23.43,2689305.0
18286,1.0,0.0,23.69,2718815.0
18287,1.0,0.0,27.61,3094710.0
18288,1.0,2.0,47.71,4920275.0
18289,1.0,0.0,23.43,2689305.0
18290,1.0,2.0,52.04,5390120.0
18291,1.0,0.0,27.61,3094710.0
18292,1.0,2.0,47.5,5017500.0
18293,1.0,0.0,26.6,2995900.0
18294,1.0,0.0,23.43,2677590.0
18295,1.0,0.0,26.95,2954075.0
18296,1.0,0.0,24.08,2702880.0
18297,1.0,0.0,27.96,3077640.0
18298,1.0,0.0,23.75,2690000.0
18299,1.0,0.0,26.95,2981025.0
18300,1.0,0.0,24.08,2714920.0
18301,1.0,2.0,52.27,5335405.0
18302,1.0,0.0,27.96,3133560.0
18303,1.0,0.0,23.75,2725625.0
18304,1.0,2.0,52.27,5387675.0
18305,1.0,0.0,24.08,2751040.0
18306,1.0,2.0,47.71,5015695.0
18307,1.0,0.0,24.01,2755135.0
18308,1.0,0.0,23.82,2721660.0
18309,1.0,0.0,23.56,2609820.0
18310,1.0,0.0,24.08,2702880.0
18311,1.0,0.0,23.75,2666250.0
18312,1.0,0.0,26.95,2954075.0
18313,1.0,0.0,26.95,2954075.0
18314,1.0,2.0,52.27,5283135.0
18315,1.0,0.0,26.95,2981025.0
18316,1.0,0.0,24.01,2743130.0
18317,1.0,2.0,47.71,5015695.0
18318,1.0,0.0,26.95,3034925.0
18319,1.0,0.0,27.96,3133560.0
18320,1.0,0.0,23.75,2630625.0
18321,1.0,2.0,47.68,5012560.0
18322,1.0,0.0,26.84,3022660.0
18323,1.0,0.0,26.84,3022660.0
18324,1.0,0.0,23.89,2741515.0
18325,1.0,2.0,52.19,5379475.0
18326,1.0,0.0,27.85,3121350.0
18327,1.0,0.0,23.56,2692280.0
18328,1.0,0.0,23.56,2704060.0
18329,1.0,0.0,26.84,3022660.0
18330,1.0,0.0,27.85,3121350.0
18331,1.0,0.0,23.69,2718815.0
18332,1.0,0.0,26.6,2995900.0
18333,1.0,0.0,23.69,2635900.0
18334,1.0,0.0,23.69,2718815.0
18335,1.0,0.0,23.76,2714880.0
18336,1.0,0.0,27.61,3094710.0
18337,1.0,0.0,27.61,3094710.0
18338,1.0,0.0,23.43,2677590.0
18339,1.0,1.0,42.9,5660655.0
18340,1.0,2.0,57.5,6971300.0
18341,1.0,1.0,42.2,6414400.0
18342,1.0,1.0,42.6,6229398.0
18343,1.0,2.0,52.5,7141575.0
18344,1.0,2.0,52.5,7168350.0
18345,1.0,3.0,82.9,10008517.0
18346,1.0,2.0,64.0,11300000.0
18347,1.0,2.0,55.98,11500000.0
18348,1.0,2.0,64.92,11500000.0
18349,1.0,1.0,35.4,5750000.0
18350,1.0,2.0,44.9,12250000.0
18351,1.0,3.0,70.28,9206680.0
18352,1.0,2.0,34.52,5185567.0
18353,1.0,0.0,22.9,3655030.0
18354,1.0,2.0,45.36,7492080.0
18355,1.0,3.0,65.49,17600000.0
18356,1.0,2.0,67.0,9700000.0
18357,1.0,2.0,33.5,4435867.0
18358,1.0,3.0,72.19,8423826.0
18359,1.0,2.0,65.0,11500000.0
18360,1.0,2.0,49.91,6772964.0
18361,1.0,2.0,46.07,6177711.0
18362,1.0,3.0,60.7,9356734.0
18363,1.0,3.0,67.4,8725758.0
18364,1.0,3.0,60.7,9762001.0
18365,1.0,3.0,75.4,10633328.0
18366,1.0,3.0,75.4,10254333.0
18367,1.0,3.0,60.7,9259624.0
18368,1.0,1.0,35.1,5754702.0
18369,1.0,2.0,44.2,7446706.0
18370,1.0,2.0,43.3,7164221.0
18371,1.0,3.0,67.3,9483673.0
18372,1.0,3.0,68.1,9061101.0
18373,1.0,4.0,89.6,11423875.0
18374,1.0,0.0,24.0,4143936.0
18375,1.0,0.0,26.69,4754160.0
18376,1.0,0.0,21.87,3571433.0
18377,1.0,1.0,84.5,16500000.0
18378,1.0,4.0,75.38,10324454.0
18379,1.0,2.0,31.97,5088516.0
18380,1.0,1.0,25.3,3909951.0
18381,1.0,0.0,21.5,5871650.0
18382,1.0,0.0,27.59,5076560.0
18383,1.0,2.0,31.97,4887393.0
18384,1.0,2.0,36.36,5281278.0
18385,1.0,2.0,69.6,9987600.0
18386,1.0,0.0,26.6,3022500.0
18387,1.0,0.0,26.6,3022500.0
18388,1.0,0.0,23.76,2738640.0
18389,1.0,1.0,35.48,5463180.0
18390,1.0,0.0,21.56,3802034.0
18391,1.0,2.0,39.71,5728167.0
18392,1.0,2.0,54.09,6948211.0
18393,1.0,1.0,34.54,4658811.0
18394,1.0,3.0,78.05,8171019.0
18395,1.0,3.0,51.5,6284756.0
18396,1.0,2.0,55.02,6675907.0
18397,1.0,2.0,59.7,11000000.0
18398,1.0,0.0,29.0,6900000.0
18399,1.0,1.0,31.53,10101266.0
18400,1.0,2.0,45.94,13420268.0
18401,1.0,3.0,71.37,20114207.0
18402,1.0,3.0,67.7,19427056.0
18403,1.0,3.0,71.37,20173801.0
18404,1.0,3.0,71.37,20592314.0
18405,1.0,3.0,63.27,17481121.0
18406,1.0,2.0,42.49,12753288.0
18407,1.0,3.0,63.39,17405372.0
18408,1.0,3.0,84.66,22071623.0
18409,1.0,3.0,65.15,18393864.0
18410,1.0,3.0,85.14,21988171.0
18411,1.0,3.0,65.15,18953633.0
18412,1.0,2.0,48.47,14936806.0
18413,1.0,1.0,41.12,12838404.0
18414,1.0,3.0,64.16,17203477.0
18415,1.0,3.0,74.35,19592414.0
18416,1.0,3.0,67.32,16731712.0
18417,1.0,3.0,74.35,19892788.0
18418,1.0,3.0,67.32,16887020.0
18419,1.0,3.0,67.74,16627528.0
18420,1.0,3.0,74.35,19952863.0
18421,1.0,3.0,67.32,17677020.0
18422,1.0,2.0,45.88,13492206.0
18423,1.0,2.0,64.11,16851441.0
18424,1.0,2.0,44.24,12315088.0
18425,1.0,4.0,105.04,26119876.0
18426,1.0,4.0,87.12,20464662.0
18427,1.0,2.0,63.68,17056433.0
18428,1.0,4.0,105.04,26544133.0
18429,1.0,2.0,41.47,12898828.0
18430,1.0,4.0,87.04,22331765.0
18431,1.0,3.0,63.74,17354234.0
18432,1.0,3.0,63.39,16090600.0
18433,1.0,3.0,87.9,19380367.0
18434,1.0,3.0,74.71,17737498.0
18435,1.0,2.0,47.46,12851218.0
18436,1.0,3.0,70.92,17012998.0
18437,1.0,2.0,47.46,12888522.0
18438,1.0,3.0,69.74,17168383.0
18439,1.0,2.0,43.01,11554894.0
18440,1.0,4.0,109.04,24938320.0
18441,1.0,2.0,42.97,11174348.0
18442,1.0,2.0,44.36,11370887.0
18443,1.0,3.0,66.09,16172289.0
18444,1.0,2.0,44.36,11259410.0
18445,1.0,2.0,44.36,11484582.0
18446,1.0,3.0,74.15,20123420.0
18447,1.0,3.0,110.2,20552300.0
18448,1.0,3.0,110.6,20848100.0
18449,1.0,2.0,80.0,13640000.0
18450,1.0,2.0,81.5,13855000.0
18451,1.0,2.0,79.8,12768000.0
18452,1.0,2.0,80.8,14059200.0
18453,1.0,2.0,81.6,14565600.0
18454,1.0,2.0,85.2,14611800.0
18455,1.0,2.0,81.5,15118250.0
18456,1.0,2.0,81.5,15199750.0
18457,1.0,2.0,81.8,13906000.0
18458,1.0,2.0,80.8,14059200.0
18459,1.0,2.0,75.6,14099400.0
18460,1.0,2.0,75.6,12096000.0
18461,1.0,2.0,75.2,13348000.0
18462,1.0,2.0,85.0,14450000.0
18463,1.0,2.0,77.6,13192000.0
18464,1.0,1.0,42.4,6360000.0
18465,1.0,2.0,66.2,7785120.0
18466,1.0,1.0,36.78,5921580.0
18467,1.0,2.0,52.5,6071913.0
18468,1.0,2.0,35.48,5428951.0
18469,1.0,1.0,38.71,5784514.0
18470,1.0,1.0,37.7,5672134.0
18471,1.0,2.0,54.73,6133733.0
18472,1.0,4.0,67.72,9079235.0
18473,1.0,1.0,36.14,5017225.0
18474,1.0,3.0,51.5,6340788.0
18475,1.0,3.0,51.13,6530666.0
18476,1.0,1.0,31.81,4584568.0
18477,1.0,0.0,21.56,3548467.0
18478,1.0,2.0,57.06,6872592.0
18479,1.0,3.0,51.5,6311690.0
18480,1.0,2.0,48.45,15100120.0
18481,1.0,0.0,23.43,2712735.0
18482,1.0,0.0,23.43,2677590.0
18483,1.0,1.0,32.1,7341270.0
18484,1.0,2.0,64.94,11200000.0
18485,1.0,4.0,121.1,28458500.0
18486,1.0,3.0,78.81,10375597.0
18487,1.0,2.0,50.37,6691227.0
18488,1.0,3.0,58.17,6507504.0
18489,1.0,2.0,62.31,7804452.0
18490,1.0,1.0,30.28,3900000.0
18491,1.0,1.0,35.5,7450000.0
18492,1.0,0.0,19.8,5500000.0
18493,1.0,1.0,36.4,5784870.0
18494,1.0,1.0,34.74,5697360.0
18495,1.0,3.0,62.91,8536053.0
18496,1.0,2.0,33.87,4559628.0
18497,1.0,2.0,55.76,7040683.0
18498,1.0,3.0,56.19,7997352.0
18499,1.0,1.0,35.43,5720647.0
18500,1.0,3.0,79.53,17800000.0
18501,1.0,1.0,43.13,11800000.0
18502,1.0,3.0,59.14,6595122.0
18503,1.0,3.0,79.9,12144800.0
18504,1.0,0.0,23.8,3900000.0
18505,1.0,1.0,33.9,8024130.0
18506,1.0,2.0,59.8,11188580.0
18507,1.0,1.0,42.6,6238344.0
18508,1.0,1.0,33.82,4700171.0
18509,1.0,2.0,35.62,4978836.0
18510,1.0,2.0,46.07,7070020.0
18511,1.0,3.0,78.81,10306796.0
18512,1.0,1.0,25.3,4017526.0
18513,1.0,1.0,55.4,7490000.0
18514,1.0,1.0,47.83,7090000.0
18515,1.0,0.0,24.46,5000000.0
18516,1.0,2.0,88.39,12260000.0
18517,1.0,3.0,64.8,9800000.0
18518,1.0,4.0,77.17,20392944.0
18519,1.0,3.0,84.66,21089821.0
18520,1.0,4.0,87.08,20672530.0
18521,1.0,3.0,65.85,16163606.0
18522,1.0,1.0,41.12,11841778.0
18523,1.0,3.0,63.73,16399577.0
18524,1.0,3.0,65.42,16209113.0
18525,1.0,3.0,98.24,23449200.0
18526,1.0,3.0,67.32,16576203.0
18527,1.0,3.0,67.32,16731712.0
18528,1.0,3.0,67.32,16783481.0
18529,1.0,3.0,68.6,17937665.0
18530,1.0,2.0,60.86,15955605.0
18531,1.0,3.0,101.53,24390754.0
18532,1.0,3.0,67.32,17730808.0
18533,1.0,2.0,44.24,12910868.0
18534,1.0,2.0,42.63,11463164.0
18535,1.0,3.0,63.81,16304795.0
18536,1.0,2.0,42.63,11593356.0
18537,1.0,3.0,63.81,16469488.0
18538,1.0,3.0,63.27,16381362.0
18539,1.0,3.0,63.39,16463777.0
18540,1.0,4.0,77.17,20452287.0
18541,1.0,5.0,104.17,26474492.0
18542,1.0,2.0,42.89,12319423.0
18543,1.0,2.0,48.45,14519350.0
18544,1.0,3.0,70.13,16284817.0
18545,1.0,2.0,65.93,15141945.0
18546,1.0,2.0,65.96,15304962.0
18547,1.0,2.0,43.01,10970904.0
18548,1.0,2.0,43.01,11004667.0
18549,1.0,4.0,108.52,24282435.0
18550,1.0,4.0,108.52,24365995.0
18551,1.0,4.0,90.12,20679746.0
18552,1.0,2.0,43.16,10478600.0
18553,1.0,3.0,66.04,15013797.0
18554,1.0,3.0,66.09,15025164.0
18555,1.0,3.0,65.62,15294643.0
18556,1.0,3.0,65.67,15313521.0
18557,1.0,3.0,74.71,17055321.0
18558,1.0,3.0,87.9,19180219.0
18559,1.0,3.0,67.97,15856857.0
18560,1.0,3.0,69.74,16351100.0
18561,1.0,3.0,67.47,17764985.0
18562,1.0,2.0,45.33,13026572.0
18563,1.0,3.0,67.7,18362609.0
18564,1.0,3.0,70.76,19210349.0
18565,1.0,3.0,66.89,17814679.0
18566,1.0,3.0,70.53,18695104.0
18567,1.0,3.0,67.7,18750327.0
18568,1.0,2.0,44.95,13063503.0
18569,1.0,2.0,67.2,9580000.0
18570,1.0,0.0,23.5,7500000.0
18571,1.0,2.0,65.99,14500000.0
18572,1.0,3.0,66.18,14500000.0
18573,1.0,5.0,107.75,22800000.0
18574,1.0,3.0,78.0,13228800.0
18575,1.0,1.0,29.8,5653060.0
18576,1.0,2.0,47.6,7425600.0
18577,1.0,1.0,35.3,7345930.0
18578,1.0,3.0,52.4,9285280.0
18579,1.0,3.0,78.1,11715000.0
18580,1.0,1.0,38.8,7996680.0
18581,1.0,1.0,44.9,8436710.0
18582,1.0,3.0,61.04,7195925.0
18583,1.0,3.0,72.19,9421203.0
18584,1.0,2.0,49.13,6122764.0
18585,1.0,3.0,59.14,6686434.0
18586,1.0,3.0,58.3,8418468.0
18587,1.0,3.0,58.3,6714184.0
18588,1.0,3.0,58.17,8214852.0
18589,1.0,2.0,46.89,6162859.0
18590,1.0,3.0,58.31,8862986.0
18591,1.0,3.0,61.04,7210758.0
18592,1.0,1.0,33.88,4809656.0
18593,1.0,0.0,26.04,4837875.0
18594,1.0,0.0,25.04,3942589.0
18595,1.0,0.0,25.04,4002435.0
18596,1.0,2.0,35.7,4970551.0
18597,1.0,2.0,42.45,6073588.0
18598,1.0,3.0,53.91,7531765.0
18599,1.0,2.0,44.44,6034783.0
18600,1.0,3.0,51.2,7091659.0
18601,1.0,4.0,69.53,8761029.0
18602,1.0,1.0,33.88,5340657.0
18603,1.0,2.0,35.68,4756418.0
18604,1.0,0.0,25.05,4681404.0
18605,1.0,3.0,71.7,14461890.0
18606,1.0,2.0,60.6,7567849.0
18607,1.0,2.0,60.6,8284020.0
18608,1.0,1.0,42.2,6511460.0
18609,1.0,1.0,42.6,6207672.0
18610,1.0,1.0,41.8,6240071.0
18611,1.0,1.0,42.6,6251124.0
18612,1.0,3.0,55.75,7089257.0
18613,1.0,2.0,36.44,5963911.0
18614,1.0,2.0,46.59,8570111.0
18615,1.0,0.0,25.05,4075971.0
18616,1.0,2.0,42.32,5313663.0
18617,1.0,1.0,40.06,3600000.0
18618,1.0,0.0,20.17,2540000.0
18619,1.0,0.0,24.4,4790000.0
18620,1.0,1.0,38.9,7040000.0
18621,1.0,1.0,40.5,7330000.0
18622,1.0,0.0,24.4,5002000.0
18623,1.0,1.0,39.8,7320000.0
18624,1.0,2.0,127.6,16110000.0
18625,1.0,2.0,171.0,19020000.0
18626,1.0,2.0,83.0,11900000.0
18627,1.0,2.0,48.5,7990000.0
18628,1.0,2.0,98.7,14880000.0
18629,1.0,1.0,40.4,6740000.0
18630,1.0,2.0,60.7,9310000.0
