Станция метро,Минут до метро,Количество комнат,Площадь,Кухня площадь,Этаж,Количество этажей,Тип квартиры_Вторичное,Тип квартиры_Новостройка,Регион_Москва,Регион_Московская область,Ремонт_Без ремонта,Ремонт_Дизайнерский,Ремонт_Евроремонт,Ремонт_Косметический,Цена
42,15.0,3.0,88.3,21.8,6.0,8.0,1,0,1,0,1,0,0,0,26499000.0
300,18.0,3.0,49.1,6.0,6.0,9.0,1,0,1,0,0,0,1,0,12400000.0
296,8.0,3.0,72.6,7.0,3.0,5.0,1,0,1,0,0,0,0,1,23500000.0
22,12.0,3.0,126.6,10.5,6.0,24.0,1,0,1,0,0,1,0,0,11086692.0
297,6.0,3.0,77.5,15.0,8.0,16.0,1,0,1,0,1,0,0,0,37500000.0
133,4.0,3.0,52.4,17.0,8.0,9.0,1,0,1,0,0,1,0,0,11086692.0
234,8.0,3.0,110.0,16.0,4.0,4.0,1,0,1,0,0,1,0,0,11086692.0
229,10.0,3.0,119.9,14.6,12.0,14.0,1,0,1,0,1,0,0,0,11086692.0
259,21.0,3.0,104.0,18.0,2.0,16.0,1,0,1,0,1,0,0,0,19800000.0
77,13.0,3.0,117.2,12.0,20.0,24.0,1,0,1,0,0,1,0,0,39000000.0
259,15.0,3.0,82.0,19.0,15.0,19.0,1,0,1,0,1,0,0,0,26200000.0
113,12.0,3.0,64.3,6.7,3.0,12.0,1,0,1,0,0,0,0,1,14500000.0
309,12.0,3.0,76.3,10.3,14.0,16.0,1,0,1,0,0,0,0,1,17800000.0
77,4.0,3.0,101.0,13.0,12.0,22.0,1,0,1,0,0,0,1,0,32000000.0
59,14.0,3.0,58.3,5.9,9.0,9.0,1,0,1,0,1,0,0,0,11600000.0
30,6.0,3.0,73.0,10.0,1.0,17.0,1,0,1,0,0,1,0,0,15600000.0
271,12.0,3.0,55.0,16.0,14.0,15.0,1,0,1,0,0,1,0,0,17400000.0
203,22.0,3.0,65.0,7.2,5.0,15.0,1,0,1,0,1,0,0,0,15300000.0
179,17.0,3.0,81.6,10.5,13.0,9.0,1,0,1,0,1,0,0,0,45000000.0
20,24.0,3.0,90.8,12.6,2.0,30.0,1,0,1,0,0,0,0,1,34350000.0
95,14.0,3.0,75.0,10.1,5.0,12.0,1,0,1,0,0,0,0,1,18450000.0
230,13.0,3.0,64.0,9.0,2.0,7.0,1,0,1,0,0,1,0,0,25990000.0
152,19.0,3.0,83.2,13.5,22.0,25.0,1,0,1,0,0,0,0,1,15025960.0
152,19.0,3.0,83.2,13.5,25.0,25.0,1,0,1,0,0,0,0,1,15025960.0
86,20.0,3.0,58.9,6.0,9.0,9.0,1,0,1,0,1,0,0,0,14700000.0
7,11.0,3.0,74.3,10.8,13.0,16.0,1,0,1,0,1,0,0,0,27200000.0
279,6.0,3.0,56.2,11.0,4.0,20.0,1,0,1,0,0,1,0,0,32000000.0
194,8.0,3.0,118.0,10.5,3.0,22.0,1,0,1,0,0,0,1,0,11086692.0
252,19.0,3.0,65.0,8.1,13.0,16.0,1,0,1,0,0,1,0,0,16200000.0
233,13.0,3.0,69.3,9.7,8.0,26.0,1,0,1,0,0,0,0,1,25000000.0
70,12.0,3.0,57.0,13.8,11.0,25.0,1,0,1,0,0,0,1,0,21699000.0
8,5.0,3.0,80.0,8.7,4.0,5.0,1,0,1,0,0,0,0,1,16000000.0
235,9.0,3.0,78.4,9.0,3.0,9.0,1,0,1,0,0,0,1,0,27500000.0
14,10.0,3.0,62.0,8.7,12.0,14.0,1,0,1,0,0,0,0,1,17000000.0
168,12.0,3.0,70.0,9.0,17.0,22.0,1,0,1,0,0,0,0,1,20650000.0
70,6.0,3.0,57.0,5.7,5.0,9.0,1,0,1,0,0,0,0,1,13700000.0
62,27.0,3.0,62.5,6.6,6.0,9.0,1,0,1,0,0,0,0,1,17000000.0
11,10.0,3.0,52.4,18.3,4.0,6.0,1,0,1,0,0,0,1,0,11086692.0
230,15.0,3.0,64.0,6.5,1.0,12.0,1,0,1,0,0,0,1,0,14000000.0
290,8.0,3.0,81.5,13.4,9.0,12.0,1,0,1,0,0,1,0,0,39900000.0
19,4.0,3.0,74.1,10.0,25.0,32.0,1,0,1,0,0,0,1,0,24499000.0
168,6.0,3.0,72.0,12.6,6.0,8.0,1,0,1,0,0,0,0,1,15500000.0
152,13.0,3.0,76.0,14.0,12.0,24.0,1,0,1,0,0,0,1,0,16500000.0
233,14.0,3.0,66.7,8.0,9.0,26.0,1,0,1,0,0,0,0,1,21300000.0
211,14.0,3.0,126.3,15.0,11.0,13.0,1,0,1,0,0,1,0,0,39200000.0
152,14.0,3.0,73.5,10.0,2.0,17.0,1,0,1,0,0,0,1,0,13990000.0
270,9.0,3.0,62.7,6.1,1.0,12.0,1,0,1,0,0,0,0,1,13900000.0
176,26.0,3.0,66.0,8.5,16.0,16.0,1,0,1,0,0,0,1,0,15500000.0
276,3.0,3.0,52.4,10.5,4.0,5.0,1,0,1,0,0,1,0,0,32700000.0
61,9.0,3.0,70.3,9.0,22.0,25.0,1,0,1,0,1,0,0,0,25000000.0
66,8.0,3.0,78.8,8.5,2.0,7.0,1,0,1,0,1,0,0,0,27000000.0
143,6.0,3.0,78.1,10.0,7.0,17.0,1,0,1,0,0,0,1,0,31600000.0
221,15.0,3.0,87.0,11.0,3.0,9.0,1,0,1,0,0,0,1,0,34000000.0
281,13.0,3.0,79.3,8.2,4.0,14.0,1,0,1,0,0,0,0,1,17000000.0
256,9.0,3.0,74.7,16.2,8.0,15.0,1,0,1,0,1,0,0,0,20900000.0
17,8.0,3.0,52.4,10.5,7.0,7.0,1,0,1,0,1,0,0,0,11086692.0
162,4.0,3.0,107.7,10.1,3.0,5.0,1,0,1,0,0,1,0,0,45000000.0
126,27.0,3.0,79.0,9.0,12.0,12.0,1,0,1,0,0,0,1,0,19990000.0
251,8.0,3.0,65.0,8.0,4.0,16.0,1,0,1,0,0,0,1,0,15500000.0
65,4.0,3.0,57.4,6.0,4.0,9.0,1,0,1,0,0,0,1,0,12750000.0
53,12.0,3.0,109.7,15.0,3.0,20.0,1,0,1,0,0,0,1,0,28500000.0
213,27.0,3.0,82.0,14.4,8.0,24.0,1,0,1,0,1,0,0,0,18000000.0
212,7.0,3.0,106.0,15.1,9.0,20.0,1,0,1,0,0,1,0,0,44000000.0
141,17.0,3.0,78.6,11.8,8.0,14.0,1,0,1,0,0,1,0,0,25500000.0
152,19.0,3.0,86.7,13.8,24.0,25.0,1,0,1,0,0,0,0,1,16246570.0
180,17.0,3.0,91.0,21.0,13.0,25.0,1,0,1,0,0,0,0,1,22000000.0
155,12.0,3.0,63.6,9.5,3.0,14.0,1,0,1,0,0,0,1,0,19000000.0
141,13.0,3.0,78.3,10.2,13.0,17.0,1,0,1,0,1,0,0,0,27500000.0
7,13.0,3.0,113.5,10.5,21.0,25.0,1,0,1,0,1,0,0,0,11086692.0
279,4.0,3.0,70.0,10.0,4.0,5.0,1,0,1,0,0,0,0,1,24000000.0
251,22.0,3.0,75.0,10.5,4.0,23.0,1,0,1,0,0,1,0,0,21200000.0
308,21.0,3.0,51.8,6.2,2.0,9.0,1,0,1,0,0,1,0,0,15300000.0
134,5.0,3.0,67.0,9.0,6.0,16.0,1,0,1,0,0,1,0,0,22500000.0
10,6.0,3.0,71.0,10.5,16.0,25.0,1,0,1,0,0,1,0,0,19999990.0
154,8.0,3.0,80.0,13.3,23.0,25.0,1,0,1,0,0,0,1,0,27000000.0
88,13.0,3.0,52.4,10.5,5.0,7.0,1,0,1,0,0,1,0,0,11086692.0
259,21.0,3.0,104.0,18.0,2.0,16.0,1,0,1,0,1,0,0,0,19000000.0
1,8.0,3.0,80.0,10.0,4.0,5.0,1,0,1,0,0,1,0,0,26500000.0
23,18.0,3.0,62.3,8.1,5.0,9.0,1,0,1,0,0,1,0,0,17300000.0
155,10.0,3.0,103.0,15.0,12.0,32.0,1,0,1,0,0,0,1,0,11086692.0
122,5.0,3.0,103.6,15.0,16.0,24.0,1,0,1,0,0,1,0,0,11086692.0
281,15.0,3.0,70.9,11.1,2.0,13.0,1,0,1,0,0,0,1,0,26500000.0
7,13.0,3.0,113.5,10.5,21.0,25.0,1,0,1,0,1,0,0,0,11086692.0
270,10.0,3.0,64.5,7.8,16.0,16.0,1,0,1,0,0,0,0,1,16000000.0
77,12.0,3.0,128.0,10.5,18.0,23.0,1,0,1,0,0,1,0,0,11086692.0
67,2.0,3.0,73.0,10.0,4.0,8.0,1,0,1,0,0,0,0,1,21000000.0
37,21.0,3.0,91.0,12.0,5.0,24.0,1,0,1,0,0,0,1,0,25900000.0
16,12.0,3.0,84.0,15.0,7.0,25.0,1,0,1,0,1,0,0,0,32000000.0
179,17.0,3.0,81.3,10.0,13.0,9.0,1,0,1,0,1,0,0,0,44500000.0
131,13.0,3.0,76.0,15.0,17.0,17.0,1,0,1,0,0,0,0,1,17490000.0
246,4.0,3.0,78.7,13.2,4.0,8.0,1,0,1,0,0,0,1,0,35500000.0
92,15.0,3.0,87.5,15.0,1.0,12.0,1,0,1,0,0,0,1,0,17000000.0
244,3.0,3.0,62.6,8.4,7.0,12.0,1,0,1,0,0,1,0,0,20650000.0
198,12.0,3.0,110.0,18.8,2.0,17.0,1,0,1,0,1,0,0,0,20200000.0
222,22.0,3.0,86.5,11.0,5.0,22.0,1,0,1,0,0,0,1,0,24990000.0
156,19.0,3.0,68.3,11.9,9.0,12.0,1,0,1,0,0,0,0,1,15900000.0
15,12.0,3.0,94.0,17.0,7.0,28.0,1,0,1,0,0,1,0,0,11086692.0
220,5.0,3.0,72.0,7.5,5.0,8.0,1,0,1,0,0,0,0,1,20850000.0
156,19.0,3.0,64.0,9.5,2.0,12.0,1,0,1,0,0,1,0,0,18500000.0
300,14.0,3.0,74.0,12.0,10.0,17.0,1,0,1,0,0,0,0,1,19000000.0
25,20.0,3.0,55.6,6.0,5.0,9.0,1,0,1,0,0,0,0,1,12400000.0
155,16.0,3.0,77.9,10.2,2.0,22.0,1,0,1,0,0,0,1,0,29700000.0
240,12.0,3.0,79.7,8.4,6.0,8.0,1,0,1,0,0,0,1,0,32000000.0
2,17.0,3.0,106.4,15.0,12.0,26.0,1,0,1,0,1,0,0,0,11086692.0
243,8.0,3.0,63.2,11.9,10.0,28.0,1,0,1,0,0,0,1,0,18400000.0
85,13.0,3.0,75.1,11.0,17.0,17.0,1,0,1,0,0,1,0,0,22500000.0
91,13.0,3.0,98.0,10.5,14.0,25.0,1,0,1,0,0,1,0,0,30500000.0
227,5.0,3.0,61.0,8.0,5.0,16.0,1,0,1,0,1,0,0,0,21000000.0
221,15.0,3.0,87.2,10.0,3.0,9.0,1,0,1,0,0,0,1,0,34000000.0
70,12.0,3.0,62.7,6.4,1.0,12.0,1,0,1,0,0,0,0,1,13800000.0
22,4.0,3.0,64.0,8.7,5.0,9.0,1,0,1,0,0,0,0,1,32000000.0
126,8.0,3.0,59.6,8.0,2.0,9.0,1,0,1,0,0,0,1,0,14650000.0
139,12.0,3.0,83.6,15.4,7.0,16.0,1,0,1,0,0,0,1,0,11086692.0
260,23.0,3.0,67.6,6.1,7.0,9.0,1,0,1,0,1,0,0,0,13700000.0
300,20.0,3.0,87.0,11.0,6.0,14.0,1,0,1,0,0,1,0,0,33000000.0
278,9.0,3.0,100.0,20.0,15.0,22.0,1,0,1,0,0,1,0,0,42700000.0
14,26.0,3.0,59.0,6.0,5.0,9.0,1,0,1,0,0,0,0,1,13700000.0
115,15.0,3.0,83.3,9.0,7.0,9.0,1,0,1,0,0,1,0,0,35000000.0
66,10.0,3.0,79.1,18.0,8.0,12.0,1,0,1,0,1,0,0,0,39000000.0
255,15.0,3.0,130.0,20.0,20.0,24.0,1,0,1,0,0,1,0,0,11086692.0
66,8.0,3.0,84.0,13.6,8.0,6.0,1,0,1,0,0,1,0,0,35000000.0
48,12.0,3.0,76.0,10.5,16.0,17.0,1,0,1,0,0,0,0,1,14700000.0
260,7.0,3.0,73.0,10.0,3.0,17.0,1,0,1,0,0,0,1,0,35000000.0
66,9.0,3.0,75.0,10.0,15.0,16.0,1,0,1,0,0,1,0,0,11086692.0
149,13.0,3.0,100.0,15.6,17.0,24.0,1,0,1,0,0,0,0,1,29500000.0
215,5.0,3.0,108.0,11.0,3.0,9.0,1,0,1,0,0,0,1,0,39500000.0
309,14.0,3.0,69.8,6.0,1.0,12.0,1,0,1,0,0,0,0,1,16900000.0
159,3.0,3.0,121.0,16.7,7.0,22.0,1,0,1,0,0,0,1,0,11086692.0
111,6.0,3.0,58.2,5.9,6.0,9.0,1,0,1,0,0,0,0,1,16300000.0
72,9.0,3.0,71.1,8.6,3.0,7.0,1,0,1,0,0,0,0,1,18500000.0
186,12.0,3.0,56.0,6.0,4.0,9.0,1,0,1,0,0,0,0,1,12800000.0
172,15.0,3.0,106.6,15.5,4.0,8.0,1,0,1,0,0,1,0,0,34000000.0
115,15.0,3.0,83.3,9.0,7.0,9.0,1,0,1,0,0,0,0,1,34990000.0
215,8.0,3.0,71.0,8.0,5.0,9.0,1,0,1,0,0,0,1,0,22400000.0
206,4.0,3.0,67.3,8.0,5.0,6.0,1,0,1,0,0,0,0,1,25000000.0
98,9.0,3.0,74.0,10.2,2.0,16.0,1,0,1,0,0,0,0,1,16800000.0
12,11.0,3.0,63.1,8.0,5.0,5.0,1,0,1,0,0,0,1,0,22900000.0
98,6.0,3.0,63.0,6.6,6.0,12.0,1,0,1,0,0,0,1,0,16499999.0
268,11.0,3.0,52.4,20.0,7.0,10.0,1,0,1,0,0,1,0,0,11086692.0
241,5.0,3.0,90.0,13.3,4.0,5.0,1,0,1,0,0,0,1,0,11086692.0
175,15.0,3.0,81.3,11.4,6.0,21.0,1,0,1,0,0,0,0,1,12500000.0
282,15.0,3.0,119.2,16.5,2.0,11.0,1,0,1,0,0,1,0,0,11086692.0
77,17.0,3.0,62.6,7.2,9.0,9.0,1,0,1,0,0,0,0,1,19600000.0
107,21.0,3.0,84.0,9.0,18.0,18.0,1,0,1,0,0,0,1,0,32000000.0
155,10.0,3.0,101.0,15.0,7.0,32.0,1,0,1,0,1,0,0,0,38000000.0
300,25.0,3.0,66.0,8.0,9.0,16.0,1,0,1,0,0,0,1,0,19497000.0
275,5.0,3.0,90.2,14.1,8.0,9.0,1,0,1,0,0,1,0,0,37600000.0
156,12.0,3.0,59.1,6.0,4.0,9.0,1,0,1,0,0,0,0,1,12000000.0
137,12.0,3.0,52.4,18.0,10.0,16.0,1,0,1,0,1,0,0,0,11086692.0
115,3.0,3.0,66.2,8.0,10.0,10.0,1,0,1,0,1,0,0,0,28000000.0
242,8.0,3.0,85.9,13.9,13.0,24.0,1,0,1,0,0,0,1,0,25500000.0
36,7.0,3.0,72.0,7.9,7.0,14.0,1,0,1,0,1,0,0,0,15000000.0
4,11.0,3.0,99.1,18.2,6.0,19.0,1,0,1,0,1,0,0,0,43500000.0
37,9.0,3.0,90.9,12.6,16.0,30.0,1,0,1,0,0,0,1,0,33900000.0
204,8.0,3.0,54.6,5.5,3.0,5.0,1,0,1,0,0,0,1,0,18500000.0
77,4.0,3.0,60.4,6.8,8.0,10.0,1,0,1,0,0,0,0,1,15700000.0
205,19.0,3.0,77.0,9.0,1.0,8.0,1,0,1,0,0,0,0,1,18900000.0
76,11.0,3.0,97.0,20.0,5.0,11.0,1,0,1,0,0,0,0,1,35100000.0
300,27.0,3.0,59.8,6.2,7.0,9.0,1,0,1,0,0,0,0,1,12500000.0
300,16.0,3.0,65.3,7.2,2.0,9.0,1,0,1,0,1,0,0,0,14000000.0
89,10.0,3.0,59.0,6.0,5.0,5.0,1,0,1,0,0,0,0,1,15890000.0
137,12.0,3.0,52.4,16.0,10.0,16.0,1,0,1,0,1,0,0,0,11086692.0
306,13.0,3.0,59.4,6.0,8.0,9.0,1,0,1,0,0,0,0,1,17990000.0
14,12.0,3.0,51.2,6.9,1.0,9.0,1,0,1,0,0,0,0,1,13000000.0
238,17.0,3.0,76.0,13.0,6.0,23.0,1,0,1,0,0,0,1,0,20300000.0
226,9.0,3.0,75.0,11.0,10.0,14.0,1,0,1,0,0,0,0,1,20300000.0
277,12.0,3.0,95.5,17.4,22.0,25.0,1,0,1,0,1,0,0,0,18500000.0
251,13.0,3.0,79.0,10.0,11.0,14.0,1,0,1,0,0,0,1,0,17900000.0
22,5.0,3.0,52.4,20.0,8.0,10.0,1,0,1,0,1,0,0,0,11086692.0
271,27.0,3.0,95.0,14.0,10.0,15.0,1,0,1,0,1,0,0,0,16100000.0
34,21.0,3.0,74.5,10.9,17.0,17.0,1,0,1,0,0,0,0,1,19000000.0
306,12.0,3.0,104.0,14.0,6.0,25.0,1,0,1,0,0,1,0,0,37700000.0
288,12.0,3.0,97.0,9.3,6.0,11.0,1,0,1,0,1,0,0,0,20400000.0
181,6.0,3.0,109.8,14.5,10.0,18.0,1,0,1,0,1,0,0,0,11086692.0
181,6.0,3.0,74.0,10.2,10.0,18.0,1,0,1,0,0,0,1,0,37481570.0
181,6.0,3.0,83.1,13.4,7.0,18.0,1,0,1,0,1,0,0,0,40532755.0
181,6.0,3.0,109.2,14.5,5.0,18.0,1,0,1,0,1,0,0,0,11086692.0
181,6.0,3.0,82.9,13.4,3.0,18.0,1,0,1,0,0,0,1,0,38257827.0
181,6.0,3.0,75.4,10.2,8.0,18.0,1,0,1,0,0,0,1,0,36714836.0
181,6.0,3.0,76.9,13.8,3.0,18.0,1,0,1,0,1,0,0,0,42484506.0
285,23.0,3.0,72.2,8.4,4.0,25.0,1,0,1,0,1,0,0,0,33900000.0
214,25.0,3.0,55.0,6.0,4.0,5.0,1,0,1,0,0,0,0,1,16000000.0
23,7.0,3.0,59.7,9.0,7.0,9.0,1,0,1,0,0,0,1,0,18150000.0
302,19.0,3.0,80.0,10.0,8.0,8.0,1,0,1,0,0,0,1,0,27600000.0
37,15.0,3.0,74.0,9.2,3.0,5.0,1,0,1,0,0,0,1,0,20300000.0
152,9.0,3.0,76.0,12.0,5.0,19.0,1,0,1,0,0,0,0,1,17500000.0
179,8.0,3.0,64.5,9.0,10.0,16.0,1,0,1,0,0,0,1,0,27500000.0
246,6.0,3.0,114.0,10.5,2.0,8.0,1,0,1,0,0,0,1,0,11086692.0
281,7.0,3.0,65.0,6.5,2.0,12.0,1,0,1,0,0,0,0,1,16500000.0
215,8.0,3.0,71.0,8.0,5.0,9.0,1,0,1,0,0,1,0,0,22390000.0
185,22.0,3.0,75.0,10.0,7.0,17.0,1,0,1,0,0,0,0,1,16350000.0
119,12.0,3.0,50.0,10.8,2.0,9.0,1,0,1,0,0,0,0,1,10700000.0
38,10.0,3.0,75.0,10.0,7.0,10.0,1,0,1,0,0,0,0,1,16200000.0
24,8.0,3.0,60.5,8.1,2.0,9.0,1,0,1,0,0,0,1,0,16200000.0
83,15.0,3.0,74.0,9.1,3.0,17.0,1,0,1,0,0,0,1,0,18600000.0
87,10.0,3.0,61.0,11.7,1.0,6.0,1,0,1,0,0,0,1,0,25000000.0
45,4.0,3.0,76.7,10.2,20.0,22.0,1,0,1,0,0,1,0,0,22800000.0
288,21.0,3.0,64.7,8.1,11.0,16.0,1,0,1,0,0,0,0,1,16000000.0
78,10.0,3.0,65.4,10.9,9.0,12.0,1,0,1,0,0,0,0,1,15200000.0
202,18.0,3.0,72.0,8.0,1.0,5.0,1,0,1,0,1,0,0,0,15000000.0
181,9.0,3.0,107.0,15.5,11.0,11.0,1,0,1,0,1,0,0,0,41770018.0
216,11.0,3.0,61.0,11.2,1.0,12.0,1,0,1,0,0,0,1,0,18990000.0
6,21.0,3.0,48.8,6.1,4.0,9.0,1,0,1,0,0,0,0,1,11990000.0
300,12.0,3.0,61.3,6.7,4.0,9.0,1,0,1,0,0,0,0,1,13150000.0
16,19.0,3.0,56.1,11.3,9.0,9.0,1,0,1,0,1,0,0,0,14800000.0
268,12.0,3.0,78.0,12.0,3.0,5.0,1,0,1,0,0,0,1,0,21000000.0
167,18.0,3.0,75.2,10.3,8.0,16.0,1,0,1,0,0,0,0,1,22000000.0
49,12.0,3.0,63.4,11.9,8.0,16.0,1,0,1,0,0,0,1,0,23700000.0
21,17.0,3.0,98.6,17.2,11.0,22.0,1,0,1,0,0,1,0,0,33999000.0
107,18.0,3.0,74.8,10.2,6.0,17.0,1,0,1,0,0,0,1,0,24200000.0
85,3.0,3.0,53.3,10.5,11.0,16.0,1,0,1,0,1,0,0,0,15500000.0
177,9.0,3.0,52.4,10.5,6.0,8.0,1,0,1,0,0,1,0,0,11086692.0
207,18.0,3.0,78.9,9.2,4.0,5.0,1,0,1,0,0,0,0,1,27500000.0
179,18.0,3.0,64.1,7.7,2.0,16.0,1,0,1,0,1,0,0,0,30000000.0
251,11.0,3.0,64.4,7.3,4.0,9.0,1,0,1,0,0,1,0,0,16999000.0
181,6.0,3.0,79.4,13.4,11.0,18.0,1,0,1,0,1,0,0,0,44197955.0
181,6.0,3.0,68.8,9.9,13.0,18.0,1,0,1,0,0,0,1,0,37075358.0
181,6.0,3.0,81.9,4.6,15.0,18.0,1,0,1,0,1,0,0,0,11086692.0
181,6.0,3.0,82.7,20.3,12.0,18.0,1,0,1,0,1,0,0,0,41008246.0
11,7.0,3.0,103.0,14.0,5.0,9.0,1,0,1,0,0,0,1,0,11086692.0
62,26.0,3.0,112.3,15.9,16.0,23.0,1,0,1,0,0,1,0,0,11086692.0
300,22.0,3.0,50.0,6.0,9.0,9.0,1,0,1,0,0,0,0,1,13000000.0
279,16.0,3.0,86.4,13.0,10.0,21.0,1,0,1,0,0,0,1,0,37000000.0
210,4.0,3.0,73.0,10.2,5.0,17.0,1,0,1,0,0,1,0,0,32000000.0
131,13.0,3.0,76.5,11.0,17.0,17.0,1,0,1,0,0,1,0,0,17500000.0
107,16.0,3.0,78.2,10.1,8.0,17.0,1,0,1,0,0,0,0,1,22000000.0
279,6.0,3.0,61.8,17.0,6.0,16.0,1,0,1,0,0,1,0,0,31500000.0
243,11.0,3.0,104.0,12.0,2.0,8.0,1,0,1,0,0,0,1,0,23500000.0
100,6.0,3.0,52.4,10.5,11.0,12.0,1,0,1,0,0,1,0,0,11086692.0
259,24.0,3.0,65.7,15.0,11.0,25.0,1,0,1,0,1,0,0,0,19230000.0
19,12.0,3.0,80.0,9.0,3.0,10.0,1,0,1,0,1,0,0,0,24500000.0
154,14.0,3.0,77.2,10.5,11.0,33.0,1,0,1,0,0,0,1,0,23200000.0
20,20.0,3.0,58.0,6.0,5.0,5.0,1,0,1,0,0,0,1,0,18500000.0
202,23.0,3.0,80.0,9.0,3.0,5.0,1,0,1,0,0,0,0,1,19300000.0
185,17.0,3.0,114.3,12.0,17.0,24.0,1,0,1,0,0,0,1,0,28500000.0
83,16.0,3.0,80.0,10.1,2.0,22.0,1,0,1,0,0,0,0,1,23000000.0
41,5.0,3.0,74.0,18.0,1.0,5.0,1,0,1,0,0,1,0,0,22000000.0
308,21.0,3.0,51.8,6.2,2.0,9.0,1,0,1,0,0,0,1,0,15000000.0
92,12.0,3.0,70.2,10.5,7.0,17.0,1,0,1,0,0,1,0,0,16500000.0
92,14.0,3.0,57.0,10.0,5.0,25.0,1,0,1,0,0,1,0,0,14800000.0
193,8.0,3.0,58.7,6.0,8.0,9.0,1,0,1,0,0,0,1,0,19500000.0
170,3.0,3.0,81.7,9.7,11.0,14.0,1,0,1,0,1,0,0,0,39000000.0
221,15.0,3.0,87.2,10.5,3.0,9.0,1,0,1,0,0,0,0,1,34000000.0
152,13.0,3.0,72.2,10.3,7.0,17.0,1,0,1,0,0,0,0,1,14000000.0
32,13.0,3.0,77.3,10.1,19.0,22.0,1,0,1,0,1,0,0,0,16000000.0
252,12.0,3.0,60.5,6.0,7.0,9.0,1,0,1,0,0,0,0,1,15930000.0
238,6.0,3.0,77.0,10.0,7.0,22.0,1,0,1,0,0,0,0,1,22000000.0
155,15.0,3.0,66.7,5.0,5.0,14.0,1,0,1,0,0,0,1,0,26900000.0
92,12.0,3.0,78.0,17.0,17.0,17.0,1,0,1,0,0,1,0,0,18000000.0
98,6.0,3.0,63.0,6.6,6.0,12.0,1,0,1,0,0,0,1,0,16500000.0
25,19.0,3.0,62.1,9.0,11.0,12.0,1,0,1,0,0,0,0,1,16000000.0
279,17.0,3.0,70.0,14.0,11.0,21.0,1,0,1,0,0,1,0,0,34000000.0
308,18.0,3.0,59.0,6.1,6.0,9.0,1,0,1,0,0,0,0,1,15750000.0
77,9.0,3.0,68.4,11.0,4.0,12.0,1,0,1,0,0,0,0,1,18990000.0
2,13.0,3.0,78.0,9.0,4.0,5.0,1,0,1,0,0,0,0,1,21500000.0
207,13.0,3.0,121.7,20.0,1.0,20.0,1,0,1,0,1,0,0,0,36000000.0
37,26.0,3.0,72.9,8.5,9.0,14.0,1,0,1,0,0,0,0,1,19990000.0
106,6.0,3.0,67.2,14.0,1.0,10.0,1,0,1,0,0,0,1,0,11086692.0
270,13.0,3.0,58.0,6.0,8.0,9.0,1,0,1,0,0,0,0,1,14900000.0
219,6.0,3.0,60.0,8.0,9.0,9.0,1,0,1,0,0,0,1,0,15300000.0
301,12.0,3.0,100.5,14.3,10.0,14.0,1,0,1,0,0,0,1,0,16999998.0
187,17.0,3.0,90.1,11.1,15.0,24.0,1,0,1,0,0,0,0,1,21500000.0
172,18.0,3.0,99.0,10.5,3.0,8.0,1,0,1,0,1,0,0,0,24400000.0
77,11.0,3.0,75.0,10.0,16.0,17.0,1,0,1,0,0,0,0,1,18950000.0
121,15.0,3.0,62.3,7.5,5.0,9.0,1,0,1,0,0,0,1,0,17500000.0
300,18.0,3.0,57.1,6.0,4.0,12.0,1,0,1,0,0,0,1,0,14500000.0
297,13.0,3.0,82.5,8.9,9.0,16.0,1,0,1,0,0,0,1,0,26900000.0
263,14.0,3.0,76.5,9.8,2.0,5.0,1,0,1,0,0,0,1,0,23300000.0
43,9.0,3.0,84.2,9.4,4.0,8.0,1,0,1,0,0,0,1,0,27250000.0
181,7.0,3.0,52.4,7.8,9.0,7.0,1,0,1,0,0,1,0,0,11086692.0
23,10.0,3.0,74.0,10.2,15.0,17.0,1,0,1,0,0,0,0,1,21900000.0
245,2.0,3.0,68.1,6.5,4.0,5.0,1,0,1,0,0,0,0,1,24750000.0
70,16.0,3.0,56.0,6.0,4.0,9.0,1,0,1,0,0,0,0,1,13800000.0
7,5.0,3.0,111.0,15.8,26.0,16.0,1,0,1,0,1,0,0,0,42000000.0
171,15.0,3.0,71.1,8.0,1.0,5.0,1,0,1,0,0,0,1,0,17800000.0
156,20.0,3.0,59.2,6.0,4.0,5.0,1,0,1,0,0,0,0,1,14200000.0
176,11.0,3.0,58.5,6.0,9.0,9.0,1,0,1,0,0,0,0,1,15900000.0
24,15.0,3.0,63.0,8.3,11.0,12.0,1,0,1,0,1,0,0,0,14000000.0
25,9.0,3.0,57.3,6.0,7.0,9.0,1,0,1,0,0,0,1,0,16150000.0
268,5.0,3.0,80.4,9.0,3.0,16.0,1,0,1,0,0,0,0,1,33000000.0
202,15.0,3.0,57.0,6.4,1.0,5.0,1,0,1,0,0,0,0,1,13500000.0
308,8.0,3.0,52.4,17.3,7.0,23.0,1,0,1,0,1,0,0,0,11086692.0
309,16.0,3.0,58.6,6.2,5.0,9.0,1,0,1,0,0,0,0,1,14500000.0
24,8.0,3.0,77.0,8.4,10.0,14.0,1,0,1,0,1,0,0,0,15990000.0
237,12.0,3.0,70.9,7.6,2.0,5.0,1,0,1,0,0,1,0,0,30150000.0
181,6.0,3.0,82.5,13.4,5.0,18.0,1,0,1,0,1,0,0,0,42079055.0
181,6.0,3.0,83.3,13.4,6.0,18.0,1,0,1,0,0,0,1,0,37792003.0
181,6.0,3.0,91.2,15.9,13.0,18.0,1,0,1,0,1,0,0,0,11086692.0
